method,seed,k_shots,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_score_mean,f1_score_std,auroc_mean,auroc_std
Matching,42,5,0.5344090511204481,0.044156512202370955,0.53296875,0.04278597490343654,0.5150901470498827,0.09409049949388446,0.5424877232142857,0.05302105930233769
Matching,42,10,0.5509054803430864,0.06863781554169433,0.5267392676767677,0.041841962595007845,0.572640672441906,0.10293713829164551,0.5369003314393941,0.06624463405041603
Matching,42,20,0.5836896436896437,0.12644241564344608,0.5398798076923077,0.042375812456210984,0.6044775488461309,0.15032349591539823,0.5325236378205128,0.07961406035090382
