method,seed,k_shots,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_score_mean,f1_score_std,auroc_mean,auroc_std
Pretrain-ZeroShot,42,5,0.6015785938831922,0.056883919246739884,0.5567743117169395,0.051080008569790274,0.6971993439902828,0.07271761648742181,0.5931238249882715,0.06789441218029106
Pretrain-ZeroShot,42,10,0.6015785938831922,0.056883919246739884,0.5567743117169395,0.051080008569790274,0.6971993439902828,0.07271761648742181,0.5931238249882715,0.06789441218029106
Pretrain-ZeroShot,42,20,0.6015785938831922,0.056883919246739884,0.5567743117169395,0.051080008569790274,0.6971993439902828,0.07271761648742181,0.5931238249882715,0.06789441218029106
