method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
Matching,42,S02,5,0.5125,0.5125,0.39116418773205275,0.51375,,,,,,,
Matching,42,S02,10,0.5425000000000001,0.5425000000000001,0.5860640700402076,0.61225,,,,,,,
Matching,42,S02,20,0.5700000000000001,0.5700000000000001,0.6535762995869379,0.6345000000000001,,,,,,,
Matching,42,S06,5,0.5382352941176471,0.525,0.5998097354296072,0.5501785714285714,,,,,,,
Matching,42,S06,10,0.5225806451612904,0.5072727272727273,0.5946060823316731,0.49136363636363634,,,,,,,
Matching,42,S06,20,0.5076923076923077,0.47000000000000003,0.6036781743659225,0.4541666666666666,,,,,,,
Matching,42,S07,5,0.49000000000000005,0.49000000000000005,0.43973041818031244,0.500625,,,,,,,
Matching,42,S07,10,0.5368421052631579,0.5330555555555555,0.5562055971454132,0.5641666666666667,,,,,,,
Matching,42,S07,20,0.5818181818181818,0.5405769230769231,0.6756310529116337,0.5784615384615385,,,,,,,
Matching,42,S11,5,0.5625,0.5625,0.5873847487439969,0.5766249999999999,,,,,,,
Matching,42,S11,10,0.5774999999999999,0.5775,0.6161644535193,0.5777500000000002,,,,,,,
Matching,42,S11,20,0.5325,0.5325,0.5063607060177125,0.55425,,,,,,,
Matching,42,S12,5,0.5075000000000001,0.5075000000000001,0.39700890795918864,0.47050000000000003,,,,,,,
Matching,42,S12,10,0.5175,0.5175,0.3882363451489757,0.5082500000000001,,,,,,,
Matching,42,S12,20,0.45499999999999996,0.45499999999999996,0.4372690790150867,0.42824999999999996,,,,,,,
Matching,42,S13,5,0.4774999999999999,0.4774999999999999,0.3609937931960879,0.46724999999999994,,,,,,,
Matching,42,S13,10,0.52,0.52,0.4892983768377352,0.534125,,,,,,,
Matching,42,S13,20,0.5525,0.5525,0.602506147950454,0.554,,,,,,,
Matching,42,S14,5,0.48500000000000004,0.48500000000000004,0.49702903091060985,0.5035000000000001,,,,,,,
Matching,42,S14,10,0.4725,0.4725,0.46567219753542066,0.47325,,,,,,,
Matching,42,S14,20,0.505,0.505,0.4961205314299053,0.5519999999999999,,,,,,,
Matching,42,S16,5,0.5149999999999999,0.5149999999999999,0.43841758535710945,0.5227499999999999,,,,,,,
Matching,42,S16,10,0.5125,0.5125,0.5236917599300976,0.5265000000000001,,,,,,,
Matching,42,S16,20,0.5375000000000001,0.5375000000000001,0.4749892729104633,0.5655,,,,,,,
Matching,42,S17,5,0.6325000000000001,0.6325000000000001,0.5944743905602045,0.692125,,,,,,,
Matching,42,S17,10,0.6475,0.6475,0.6692270692270692,0.6945,,,,,,,
Matching,42,S17,20,0.5850000000000001,0.5850000000000001,0.5558850180925031,0.6060000000000001,,,,,,,
Matching,42,S18,5,0.495,0.495,0.4783210273058255,0.5200000000000001,,,,,,,
Matching,42,S18,10,0.4875,0.4875,0.4678439023907015,0.48075,,,,,,,
Matching,42,S18,20,0.5475,0.5475,0.4980923237880098,0.59675,,,,,,,
Matching,42,S20,5,0.535,0.535,0.5009544185004463,0.56325,,,,,,,
Matching,42,S20,10,0.545,0.545,0.5479925720921901,0.5667500000000001,,,,,,,
Matching,42,S20,20,0.505,0.505,0.4213638424659881,0.4760000000000001,,,,,,,
Matching,42,S21,5,0.6238095238095237,0.6125,0.7344497948845775,0.5599999999999999,,,,,,,
Matching,42,S21,10,0.7714285714285714,0.5,0.8567690911669807,0.52,,,,,,,
Matching,42,S21,20,0.9476190476190476,0.64,0.9725354662453508,0.42749999999999994,,,,,,,
Matching,42,S22,5,0.516,0.5175000000000001,0.5693280582841139,0.5305,,,,,,,
Matching,42,S22,10,0.5636363636363637,0.46749999999999997,0.6738377192982455,0.3825,,,,,,,
Matching,42,S22,20,0.8619047619047621,0.5475,0.9235355267383507,0.345,,,,,,,
Matching,42,S23,5,0.5475,0.5475,0.5210860204069107,0.5646249999999999,,,,,,,
Matching,42,S23,10,0.5125,0.5125000000000001,0.574940917645002,0.5277499999999999,,,,,,,
Matching,42,S23,20,0.56,0.56,0.6580079858030169,0.57975,,,,,,,
Matching,42,S24,5,0.5725,0.5725,0.5768776718705061,0.6067499999999999,,,,,,,
Matching,42,S24,10,0.5349999999999999,0.5349999999999999,0.5741025816281053,0.57875,,,,,,,
Matching,42,S24,20,0.56,0.56,0.5802279284808912,0.623,,,,,,,
Matching,42,S26,5,0.54,0.54,0.5544125634765715,0.537375,,,,,,,
Matching,42,S26,10,0.55,0.55,0.5775980231333786,0.55175,,,,,,,
Matching,42,S26,20,0.53,0.53,0.6118614257358681,0.54525,,,,,,,
