method,seed,k_shots,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_score_mean,f1_score_std,auroc_mean,auroc_std
SubjectConditioned,42,5,0.5888488642729347,0.04287955424968996,0.5828544151967163,0.05305359687646599,0.6582053885553831,0.08778476780834504,0.6114939065299982,0.05534538631943234
SubjectConditioned,42,10,0.583526954723748,0.04684063419463619,0.5743263015205612,0.04132101456794294,0.6595077280153029,0.08152269593625952,0.6025285283816344,0.04988599219566792
SubjectConditioned,42,20,0.5811167428991705,0.04369716684024824,0.5722418727322296,0.05044777606699173,0.659232365103649,0.07217201438474352,0.5969389305058996,0.05447610969938566
