method,seed,k_shots,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_score_mean,f1_score_std,auroc_mean,auroc_std
SubjectConditioned-Raw,42,5,0.5760421733005086,0.05945476127440149,0.5696830372285269,0.05698199427742444,0.6394904265273871,0.09000661948406673,0.5981756280823146,0.07268576709463552
SubjectConditioned-Raw,42,10,0.5711632535961133,0.06883205901605337,0.5682375858086346,0.06726340427454074,0.641073661615563,0.09046548788097261,0.6007529238468685,0.07532937357955116
SubjectConditioned-Raw,42,20,0.5835117956493361,0.07078135011387274,0.5715216871198081,0.06262278996969592,0.6500952884987015,0.10553705754238059,0.6009816278960918,0.08044291954692594
