method,seed,k_shots,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_score_mean,f1_score_std,auroc_mean,auroc_std
SubjectConditioned,123,5,0.5885346129626479,0.06579117101245939,0.5915742071119832,0.06384254009019764,0.6618563625115315,0.08810115743923344,0.6310554341785939,0.07440120371386734
SubjectConditioned,123,10,0.589187431533812,0.04739981513349556,0.5932349277822698,0.0530979820727528,0.6619061857481398,0.07364132248014704,0.6294573450760228,0.06997905722159574
SubjectConditioned,123,20,0.5942760746832835,0.04869960763553963,0.5987923477580352,0.06082144737223243,0.6657678736633529,0.07491786461535427,0.6307144389574066,0.06972587101022744
