method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
SubjectConditioned-Raw,123,S02,5,0.5426356589147288,0.5387779083431257,0.6172566096753068,0.567391304347826,,,,,,,
SubjectConditioned-Raw,123,S02,10,0.5661417322834646,0.5474624624624623,0.652872309207338,0.5654054054054054,,,,,,,
SubjectConditioned-Raw,123,S02,20,0.5688524590163934,0.5303338632750398,0.6664975239222471,0.5533863275039745,,,,,,,
SubjectConditioned-Raw,123,S06,5,0.6027777777777777,0.56125,0.7354205409160305,0.5775,,,,,,,
SubjectConditioned-Raw,123,S06,10,0.6277777777777778,0.56325,0.758426540343078,0.555125,,,,,,,
SubjectConditioned-Raw,123,S06,20,0.6268518518518518,0.5685,0.7567631337853631,0.561875,,,,,,,
SubjectConditioned-Raw,123,S07,5,0.43063063063063056,0.5599747474747475,0.5205321654410228,0.6091750841750841,,,,,,,
SubjectConditioned-Raw,123,S07,10,0.4798165137614679,0.5397766323024055,0.6000054903482598,0.6048109965635738,,,,,,,
SubjectConditioned-Raw,123,S07,20,0.4749999999999999,0.5184782608695653,0.5992930045987304,0.5665760869565217,,,,,,,
SubjectConditioned-Raw,123,S11,5,0.5665,0.5665,0.5266590971800497,0.5964700000000002,,,,,,,
SubjectConditioned-Raw,123,S11,10,0.6125827814569538,0.5902843137254903,0.6917675074945073,0.6328823529411765,,,,,,,
SubjectConditioned-Raw,123,S11,20,0.5754966887417218,0.5521960784313726,0.6598914368742198,0.608921568627451,,,,,,,
SubjectConditioned-Raw,123,S12,5,0.615625,0.5990338164251208,0.4431203147114373,0.6560386473429951,,,,,,,
SubjectConditioned-Raw,123,S12,10,0.6114754098360656,0.608139534883721,0.46761561638188276,0.6368217054263565,,,,,,,
SubjectConditioned-Raw,123,S12,20,0.6250000000000001,0.6330409356725146,0.519601851740731,0.6707602339181287,,,,,,,
SubjectConditioned-Raw,123,S13,5,0.6445000000000001,0.6445000000000001,0.6628099274665462,0.6886749999999999,,,,,,,
SubjectConditioned-Raw,123,S13,10,0.636,0.636,0.6567917944862082,0.69639,,,,,,,
SubjectConditioned-Raw,123,S13,20,0.6399999999999999,0.6399999999999999,0.6648091622105091,0.692505,,,,,,,
SubjectConditioned-Raw,123,S14,5,0.5210000000000001,0.5210000000000001,0.4963456121451689,0.55115,,,,,,,
SubjectConditioned-Raw,123,S14,10,0.532,0.532,0.5485280532600906,0.55949,,,,,,,
SubjectConditioned-Raw,123,S14,20,0.523,0.523,0.5204135691815356,0.56044,,,,,,,
SubjectConditioned-Raw,123,S16,5,0.636734693877551,0.6061382978723404,0.7191989182394642,0.6477234042553192,,,,,,,
SubjectConditioned-Raw,123,S16,10,0.6292517006802721,0.6169893617021276,0.7045499630826614,0.6606382978723405,,,,,,,
SubjectConditioned-Raw,123,S16,20,0.6328671328671328,0.6060172872340426,0.713976345663682,0.6499113475177305,,,,,,,
SubjectConditioned-Raw,123,S17,5,0.6153333333333334,0.5960000000000001,0.692881941281608,0.62288,,,,,,,
