method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
Full-MAML,42,S02,5,0.462015503875969,0.5509253819036427,0.4693223448238945,0.5700352526439483,,,,,,,
Full-MAML,42,S02,10,0.4818897637795276,0.5325825825825825,0.52465065433251,0.5536936936936936,,,,,,,
Full-MAML,42,S02,20,0.521311475409836,0.5565023847376789,0.5749771735820388,0.5896025437201908,,,,,,,
Full-MAML,42,S06,5,0.5148148148148148,0.554,0.6540717235959821,0.57475,,,,,,,
Full-MAML,42,S06,10,0.5731481481481481,0.54525,0.7076796284752113,0.542625,,,,,,,
Full-MAML,42,S06,20,0.625,0.5617500000000001,0.7530718061649548,0.5727499999999999,,,,,,,
Full-MAML,42,S07,5,0.49099099099099097,0.5974747474747476,0.6107379368720098,0.6617003367003367,,,,,,,
Full-MAML,42,S07,10,0.5724770642201835,0.606443298969072,0.699217815111563,0.6743127147766323,,,,,,,
Full-MAML,42,S07,20,0.6519230769230769,0.6003623188405797,0.7649009579772568,0.6697463768115941,,,,,,,
Full-MAML,42,S11,5,0.618,0.618,0.6500058715514972,0.66106,,,,,,,
Full-MAML,42,S11,10,0.5768211920529802,0.6060392156862744,0.6120610626274721,0.6517254901960785,,,,,,,
Full-MAML,42,S11,20,0.6218543046357616,0.6217843137254903,0.6839281695545192,0.6618627450980392,,,,,,,
Full-MAML,42,S12,5,0.4515625,0.5390096618357487,0.4270274024450078,0.5415458937198067,,,,,,,
Full-MAML,42,S12,10,0.48196721311475405,0.5372739018087855,0.4321188956531552,0.560594315245478,,,,,,,
Full-MAML,42,S12,20,0.5375,0.5539473684210525,0.45431997857330514,0.5782163742690059,,,,,,,
Full-MAML,42,S13,5,0.6090000000000001,0.6090000000000001,0.6452773527048468,0.65622,,,,,,,
Full-MAML,42,S13,10,0.6125,0.6125,0.630718447317044,0.6508499999999999,,,,,,,
Full-MAML,42,S13,20,0.617,0.6170000000000001,0.6317626719975178,0.65226,,,,,,,
Full-MAML,42,S14,5,0.5399999999999999,0.5399999999999999,0.5548150797763272,0.58831,,,,,,,
Full-MAML,42,S14,10,0.5585,0.5585,0.5749178398212191,0.5945600000000001,,,,,,,
Full-MAML,42,S14,20,0.5465000000000001,0.5465000000000001,0.5707179753291738,0.5829,,,,,,,
Full-MAML,42,S16,5,0.48911564625850346,0.545563829787234,0.5044998280952975,0.5810000000000001,,,,,,,
Full-MAML,42,S16,10,0.48639455782312924,0.5238297872340425,0.5214510524912269,0.560404255319149,,,,,,,
Full-MAML,42,S16,20,0.5223776223776223,0.5459884751773049,0.5714928023532091,0.5916001773049646,,,,,,,
Full-MAML,42,S17,5,0.5466666666666666,0.5935,0.5665294686583706,0.6771800000000001,,,,,,,
Full-MAML,42,S17,10,0.5913333333333334,0.6065,0.6390241744544246,0.6763600000000001,,,,,,,
Full-MAML,42,S17,20,0.6040000000000001,0.623,0.6533667302707395,0.6856199999999999,,,,,,,
Full-MAML,42,S18,5,0.470909090909091,0.549869337979094,0.5034421368677742,0.5851480836236934,,,,,,,
Full-MAML,42,S18,10,0.5383177570093458,0.5420886075949366,0.6292842703013953,0.5593580470162748,,,,,,,
Full-MAML,42,S18,20,0.5823529411764705,0.5856177606177605,0.6655329459123516,0.6034749034749035,,,,,,,
Full-MAML,42,S20,5,0.4558139534883721,0.5900366300366301,0.46864322672467906,0.5568498168498168,,,,,,,
Full-MAML,42,S20,10,0.5142857142857142,0.5809523809523809,0.5749957982276668,0.5864701436130008,,,,,,,
Full-MAML,42,S20,20,0.49746835443037984,0.5058702791461412,0.5860457928880548,0.5519704433497536,,,,,,,
Full-MAML,42,S21,5,0.7724137931034482,0.8083333333333333,0.8525515704339233,0.9203703703703704,,,,,,,
Full-MAML,42,S21,10,0.8,0.8690000000000001,0.8739118632297697,0.9279999999999999,,,,,,,
Full-MAML,42,S21,20,0.859090909090909,0.8550000000000001,0.9142271867496513,0.9524999999999999,,,,,,,
Full-MAML,42,S22,5,0.7,0.6696428571428572,0.7937942662822516,0.6857142857142857,,,,,,,
Full-MAML,42,S22,10,0.7608695652173912,0.7763157894736842,0.8377604732680635,0.7947368421052632,,,,,,,
Full-MAML,42,S22,20,0.7111111111111111,0.6267857142857143,0.8022444809341363,0.7089285714285714,,,,,,,
Full-MAML,42,S23,5,0.5429999999999999,0.5429999999999999,0.5964637380397695,0.56208,,,,,,,
Full-MAML,42,S23,10,0.5385,0.5385,0.5675343865204998,0.55826,,,,,,,
Full-MAML,42,S23,20,0.5548387096774194,0.5543636363636363,0.6124785334648065,0.5697090909090908,,,,,,,
Full-MAML,42,S24,5,0.5507142857142857,0.6210000000000001,0.5801580068219885,0.6934,,,,,,,
Full-MAML,42,S24,10,0.5771428571428572,0.6155,0.6335677515026089,0.6683,,,,,,,
Full-MAML,42,S24,20,0.6028571428571429,0.6244999999999999,0.6674660250560394,0.6865499999999999,,,,,,,
Full-MAML,42,S26,5,0.4134615384615385,0.5096030729833546,0.3560110806288051,0.5296628254374733,,,,,,,
Full-MAML,42,S26,10,0.5186274509803921,0.5374835309617918,0.5719889071800701,0.551822573561704,,,,,,,
Full-MAML,42,S26,20,0.5237113402061855,0.5436553030303031,0.5682535603418943,0.5475852272727273,,,,,,,
