method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
MAML-ANIL-Uniform,42,S02,5,0.44728682170542633,0.5454465334900117,0.44806094013114633,0.5418037602820212,,,,,,,
MAML-ANIL-Uniform,42,S02,10,0.44015748031496066,0.5158708708708708,0.45747350003675075,0.5214414414414414,,,,,,,
MAML-ANIL-Uniform,42,S02,20,0.4737704918032787,0.5254372019077902,0.5102365614008889,0.5418759936406995,,,,,,,
MAML-ANIL-Uniform,42,S06,5,0.5074074074074073,0.5729999999999998,0.6491784744337641,0.58025,,,,,,,
MAML-ANIL-Uniform,42,S06,10,0.5611111111111111,0.5445,0.7031573037756595,0.555625,,,,,,,
MAML-ANIL-Uniform,42,S06,20,0.6305555555555556,0.5705,0.760567202749335,0.5585,,,,,,,
MAML-ANIL-Uniform,42,S07,5,0.35315315315315315,0.5824494949494949,0.44335603333707035,0.6776094276094276,,,,,,,
MAML-ANIL-Uniform,42,S07,10,0.46880733944954134,0.5920103092783504,0.5899745246999002,0.6789518900343643,,,,,,,
MAML-ANIL-Uniform,42,S07,20,0.6413461538461538,0.6088768115942028,0.7560340019317193,0.6678442028985507,,,,,,,
MAML-ANIL-Uniform,42,S11,5,0.6330000000000001,0.6330000000000001,0.6500876480429217,0.6612,,,,,,,
MAML-ANIL-Uniform,42,S11,10,0.4880794701986755,0.5765098039215687,0.4386100786844772,0.641235294117647,,,,,,,
MAML-ANIL-Uniform,42,S11,20,0.5079470198675496,0.5790196078431372,0.4914458399988849,0.6545882352941176,,,,,,,
MAML-ANIL-Uniform,42,S12,5,0.39375,0.551207729468599,0.458124112443614,0.5560386473429951,,,,,,,
MAML-ANIL-Uniform,42,S12,10,0.4311475409836065,0.5658268733850129,0.4809183703099037,0.5648578811369509,,,,,,,
MAML-ANIL-Uniform,42,S12,20,0.517857142857143,0.5935672514619883,0.5169215157877483,0.583625730994152,,,,,,,
MAML-ANIL-Uniform,42,S13,5,0.6014999999999999,0.6014999999999999,0.6353791848723489,0.64912,,,,,,,
MAML-ANIL-Uniform,42,S13,10,0.6144999999999999,0.6144999999999999,0.6407879825370121,0.6471399999999999,,,,,,,
MAML-ANIL-Uniform,42,S13,20,0.611,0.611,0.6367499085756212,0.63947,,,,,,,
MAML-ANIL-Uniform,42,S14,5,0.5465,0.5465,0.5567474251679505,0.58536,,,,,,,
MAML-ANIL-Uniform,42,S14,10,0.5485,0.5485,0.5849348991785825,0.58061,,,,,,,
MAML-ANIL-Uniform,42,S14,20,0.5235000000000001,0.5235000000000001,0.583300118886433,0.56543,,,,,,,
MAML-ANIL-Uniform,42,S16,5,0.46802721088435373,0.5464148936170213,0.45552637082677105,0.5643191489361702,,,,,,,
MAML-ANIL-Uniform,42,S16,10,0.4727891156462585,0.533563829787234,0.4844174203947625,0.538468085106383,,,,,,,
MAML-ANIL-Uniform,42,S16,20,0.4993006993006993,0.553235815602837,0.5147804289771368,0.5634308510638298,,,,,,,
MAML-ANIL-Uniform,42,S17,5,0.4726666666666667,0.564,0.42178150680990195,0.6596399999999999,,,,,,,
MAML-ANIL-Uniform,42,S17,10,0.49733333333333335,0.5754999999999999,0.4721142837966276,0.66016,,,,,,,
MAML-ANIL-Uniform,42,S17,20,0.5166666666666667,0.5850000000000002,0.5112490434569713,0.66978,,,,,,,
MAML-ANIL-Uniform,42,S18,5,0.4009090909090909,0.5323170731707317,0.3928540854550754,0.581794425087108,,,,,,,
MAML-ANIL-Uniform,42,S18,10,0.42897196261682247,0.5360533453887883,0.44534860226302186,0.5567359855334539,,,,,,,
