method,seed,k_shots,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_score_mean,f1_score_std,auroc_mean,auroc_std
SubjectConditioned,456,5,0.5808096475015164,0.040470894756585586,0.5787666325500399,0.057916219113628854,0.6538977854797419,0.0752914119572154,0.6087689023279019,0.05844359860820946
SubjectConditioned,456,10,0.5775459634805717,0.04243736187450753,0.5831711994687026,0.06513054974560425,0.6554448879820973,0.06790014778881842,0.6140658972846336,0.08171082177054581
SubjectConditioned,456,20,0.5831454320641201,0.035270889837058055,0.589280467688969,0.06661461782438677,0.6612993945565224,0.05646201168175382,0.6118500837899363,0.06367464535279808
