method,seed,k_shots,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_score_mean,f1_score_std,auroc_mean,auroc_std
Prototypical,123,5,0.53962543767507,0.057695287270422106,0.5409821428571429,0.06873672181607446,0.5449932217937388,0.08614969607551408,0.5549955357142857,0.08936628340272164
Prototypical,123,10,0.5581994265814829,0.05972652051244278,0.5570375631313131,0.06207789799826515,0.5792017751062671,0.07878321432742826,0.5754359217171716,0.08633902477797702
Prototypical,123,20,0.5885100836663337,0.06367811327866497,0.5683573717948718,0.05765263893950436,0.622036071313449,0.07696984983375857,0.6083942307692307,0.09294198339881987
