method,seed,k_shots,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_score_mean,f1_score_std,auroc_mean,auroc_std
Pretrain-FT,123,5,0.42674512696652767,0.10794641959772928,0.5242733249509706,0.03275502847340071,0.44914826657685625,0.1127105289442606,0.5568254054034149,0.1173611357716833
Pretrain-FT,123,10,0.5033879489632724,0.10227643249353792,0.5278852536739603,0.12432879255352275,0.5410008899935509,0.13887510513257062,0.5098866106187061,0.1258157455368446
Pretrain-FT,123,20,0.5366558977193598,0.09827880971725268,0.5236718960970241,0.09707229718866159,0.6073136060282849,0.12198279208106186,0.5348963833447483,0.062330331403657915
