method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
CovarianceAlignment,123,S02,5,0.5,0.5,0.3548387096774194,0.520625,80,40,40,11,11,29,29
CovarianceAlignment,123,S02,10,0.5375,0.5375,0.5066666666666667,0.5550000000000002,80,40,40,19,16,24,21
CovarianceAlignment,123,S02,20,0.5625,0.5625,0.5679012345679012,0.600625,80,40,40,23,18,22,17
CovarianceAlignment,123,S06,5,0.6111111111111112,0.5982142857142857,0.704225352112676,0.6642857142857143,54,14,40,25,6,8,15
CovarianceAlignment,123,S06,10,0.47058823529411764,0.5636363636363637,0.5423728813559322,0.625,51,11,40,16,3,8,24
CovarianceAlignment,123,S06,20,0.45652173913043476,0.5458333333333333,0.576271186440678,0.5583333333333335,46,6,40,17,2,4,23
CovarianceAlignment,123,S07,5,0.6557377049180327,0.5678571428571428,0.7640449438202247,0.6571428571428571,61,21,40,34,15,6,6
CovarianceAlignment,123,S07,10,0.5517241379310345,0.5527777777777778,0.6285714285714286,0.5111111111111112,58,18,40,22,8,10,18
CovarianceAlignment,123,S07,20,0.6226415094339622,0.6721153846153847,0.696969696969697,0.7038461538461539,53,13,40,23,3,10,17
CovarianceAlignment,123,S11,5,0.5125,0.5125,0.5301204819277109,0.526875,80,40,40,22,21,19,18
CovarianceAlignment,123,S11,10,0.5625,0.5625,0.5977011494252874,0.5656249999999999,80,40,40,26,21,19,14
CovarianceAlignment,123,S11,20,0.575,0.575,0.5277777777777778,0.575,80,40,40,19,13,27,21
CovarianceAlignment,123,S12,5,0.5342465753424658,0.5511363636363636,0.5853658536585366,0.5681818181818181,73,40,33,24,25,15,9
CovarianceAlignment,123,S12,10,0.5285714285714286,0.5166666666666666,0.4406779661016949,0.4866666666666667,70,40,30,13,16,24,17
CovarianceAlignment,123,S12,20,0.6,0.5475,0.38095238095238093,0.5670000000000001,65,40,25,8,9,31,17
CovarianceAlignment,123,S13,5,0.475,0.47500000000000003,0.34375,0.5325000000000001,80,40,40,11,13,27,29
CovarianceAlignment,123,S13,10,0.5,0.5,0.3548387096774194,0.48812500000000003,80,40,40,11,11,29,29
CovarianceAlignment,123,S13,20,0.425,0.42500000000000004,0.41025641025641024,0.40875000000000006,80,40,40,16,22,18,24
CovarianceAlignment,123,S14,5,0.425,0.42500000000000004,0.25806451612903225,0.37750000000000006,80,40,40,8,14,26,32
CovarianceAlignment,123,S14,10,0.5625,0.5625,0.4444444444444444,0.660625,80,40,40,14,9,31,26
CovarianceAlignment,123,S14,20,0.5,0.5,0.5348837209302325,0.48375,80,40,40,23,23,17,17
CovarianceAlignment,123,S16,5,0.45,0.45,0.42105263157894735,0.519375,80,40,40,16,20,20,24
CovarianceAlignment,123,S16,10,0.35,0.35,0.44680851063829785,0.40937500000000004,80,40,40,21,33,7,19
CovarianceAlignment,123,S16,20,0.5375,0.5375000000000001,0.5316455696202531,0.5818749999999999,80,40,40,21,18,22,19
CovarianceAlignment,123,S17,5,0.5,0.5,0.3333333333333333,0.34875,80,40,40,10,10,30,30
CovarianceAlignment,123,S17,10,0.45,0.44999999999999996,0.4358974358974359,0.44937499999999997,80,40,40,17,21,19,23
CovarianceAlignment,123,S17,20,0.45,0.45,0.45,0.46249999999999997,80,40,40,18,22,18,22
CovarianceAlignment,123,S18,5,0.525,0.5249999999999999,0.42424242424242425,0.51,80,40,40,14,12,28,26
CovarianceAlignment,123,S18,10,0.5375,0.5375000000000001,0.5432098765432098,0.474375,80,40,40,22,19,21,18
CovarianceAlignment,123,S18,20,0.5125,0.5125,0.4935064935064935,0.608125,80,40,40,19,18,22,21
CovarianceAlignment,123,S20,5,0.569620253164557,0.5705128205128205,0.5405405405405406,0.5570512820512821,79,39,40,20,14,25,20
CovarianceAlignment,123,S20,10,0.40789473684210525,0.4083333333333333,0.4155844155844156,0.3770833333333333,76,36,40,16,21,15,24
CovarianceAlignment,123,S20,20,0.5070422535211268,0.4862903225806452,0.5977011494252874,0.4774193548387097,71,31,40,26,21,10,14
CovarianceAlignment,123,S21,5,0.43902439024390244,0.225,0.6101694915254238,0.175,41,1,40,18,1,0,22
CovarianceAlignment,123,S21,10,0.8292682926829268,0.9125,0.9041095890410958,0.975,41,1,40,33,0,1,7
CovarianceAlignment,123,S21,20,0.975609756097561,0.5,0.9876543209876543,0.8,41,1,40,40,1,0,0
CovarianceAlignment,123,S22,5,0.4318181818181818,0.5923076923076923,0.5454545454545454,0.6205128205128205,44,5,39,15,1,4,24
CovarianceAlignment,123,S22,10,0.631578947368421,0.5694444444444444,0.7666666666666667,0.6666666666666667,38,2,36,23,1,1,13
CovarianceAlignment,123,S22,20,0.71875,0.8548387096774194,0.8301886792452831,0.9032258064516129,32,1,31,22,0,1,9
CovarianceAlignment,123,S23,5,0.5,0.5,0.6,0.545625,80,40,40,30,30,10,10
CovarianceAlignment,123,S23,10,0.475,0.475,0.46153846153846156,0.453125,80,40,40,18,20,20,22
CovarianceAlignment,123,S23,20,0.55,0.55,0.625,0.545625,80,40,40,30,26,14,10
CovarianceAlignment,123,S24,5,0.4875,0.48750000000000004,0.6434782608695652,0.6325000000000001,80,40,40,37,38,2,3
CovarianceAlignment,123,S24,10,0.55,0.55,0.5813953488372093,0.5575,80,40,40,25,21,19,15
CovarianceAlignment,123,S24,20,0.4375,0.4375,0.4578313253012048,0.5075000000000001,80,40,40,19,24,16,21
CovarianceAlignment,123,S26,5,0.475,0.475,0.3,0.4225,80,40,40,9,11,29,31
CovarianceAlignment,123,S26,10,0.4625,0.4625,0.5376344086021505,0.375,80,40,40,25,28,12,15
CovarianceAlignment,123,S26,20,0.475,0.475,0.5333333333333333,0.551875,80,40,40,24,26,14,16
