method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
Reptile,123,S02,5,0.5038759689922481,0.5754259694477086,0.5384068955444691,0.5948589894242067,,,,,,,
Reptile,123,S02,10,0.5496062992125983,0.5787687687687688,0.6136680498965177,0.6115615615615615,,,,,,,
Reptile,123,S02,20,0.5590163934426229,0.5759300476947536,0.6262142750200665,0.6084260731319555,,,,,,,
Reptile,123,S06,5,0.47222222222222215,0.5195,0.6161562059504051,0.521,,,,,,,
Reptile,123,S06,10,0.5444444444444445,0.5987500000000001,0.681116444325415,0.6155000000000002,,,,,,,
Reptile,123,S06,20,0.6120370370370372,0.572,0.7455313069408569,0.5647500000000001,,,,,,,
Reptile,123,S07,5,0.5693693693693693,0.6231060606060606,0.6902943400107431,0.7063973063973064,,,,,,,
Reptile,123,S07,10,0.6660550458715597,0.6334621993127147,0.780148948943682,0.6950171821305843,,,,,,,
Reptile,123,S07,20,0.6894230769230768,0.6215579710144928,0.8003083148295606,0.6791666666666667,,,,,,,
Reptile,123,S11,5,0.6475,0.6475,0.646766855629401,0.71396,,,,,,,
Reptile,123,S11,10,0.6238410596026489,0.6511470588235294,0.6644325879455406,0.7228627450980393,,,,,,,
Reptile,123,S11,20,0.6437086092715233,0.6608627450980392,0.6910949973532629,0.7176274509803922,,,,,,,
Reptile,123,S12,5,0.4765625,0.5919082125603865,0.4799325207171675,0.6617149758454105,,,,,,,
Reptile,123,S12,10,0.5475409836065575,0.6177002583979329,0.5056235145803929,0.6538759689922481,,,,,,,
Reptile,123,S12,20,0.5625,0.6118421052631579,0.523533396827676,0.6434210526315789,,,,,,,
Reptile,123,S13,5,0.6300000000000001,0.6300000000000001,0.6464298821739642,0.69184,,,,,,,
Reptile,123,S13,10,0.649,0.649,0.6725097496839151,0.6961299999999999,,,,,,,
Reptile,123,S13,20,0.6405000000000001,0.6405000000000001,0.6514368200109784,0.7025300000000001,,,,,,,
Reptile,123,S14,5,0.548,0.548,0.5874369183683651,0.5708499999999999,,,,,,,
Reptile,123,S14,10,0.53,0.53,0.5579900136873317,0.56801,,,,,,,
Reptile,123,S14,20,0.5359999999999999,0.5359999999999999,0.555737803009981,0.57413,,,,,,,
Reptile,123,S16,5,0.5204081632653061,0.5516489361702128,0.5672849033900003,0.5797872340425532,,,,,,,
Reptile,123,S16,10,0.5619047619047619,0.5500106382978723,0.6427756659376921,0.5738297872340425,,,,,,,
Reptile,123,S16,20,0.5853146853146853,0.5733156028368794,0.6616959427138318,0.6118351063829788,,,,,,,
Reptile,123,S17,5,0.6053333333333333,0.6600000000000001,0.6222987950174567,0.73878,,,,,,,
Reptile,123,S17,10,0.6533333333333334,0.6639999999999999,0.7067327661482624,0.7235400000000001,,,,,,,
Reptile,123,S17,20,0.6553333333333333,0.6625,0.7100583601756087,0.7308,,,,,,,
Reptile,123,S18,5,0.4663636363636364,0.5374128919860627,0.519496400739256,0.542595818815331,,,,,,,
Reptile,123,S18,10,0.5205607476635514,0.5415913200723328,0.6029171005603635,0.5492314647377938,,,,,,,
Reptile,123,S18,20,0.5392156862745099,0.5536679536679536,0.6198952508073754,0.5769787644787645,,,,,,,
Reptile,123,S20,5,0.4534883720930233,0.5675457875457874,0.4857118965599379,0.6057142857142856,,,,,,,
Reptile,123,S20,10,0.5083333333333333,0.5484126984126985,0.5864938407773244,0.6067271352985639,,,,,,,
Reptile,123,S20,20,0.5582278481012659,0.5837027914614121,0.6355774355877877,0.6073070607553367,,,,,,,
Reptile,123,S21,5,0.7241379310344828,0.7824074074074073,0.8247228997869313,0.8962962962962961,,,,,,,
Reptile,123,S21,10,0.7518518518518518,0.8200000000000001,0.8399551747576064,0.8920000000000001,,,,,,,
Reptile,123,S21,20,0.8045454545454545,0.8474999999999999,0.8791477389000608,0.9175000000000001,,,,,,,
Reptile,123,S22,5,0.5760000000000001,0.5553571428571429,0.6944449453195582,0.5904761904761904,,,,,,,
Reptile,123,S22,10,0.6478260869565217,0.5796052631578947,0.7572634312767141,0.6092105263157895,,,,,,,
Reptile,123,S22,20,0.638888888888889,0.5624999999999999,0.750121286121286,0.6053571428571428,,,,,,,
Reptile,123,S23,5,0.558,0.558,0.6085782614040054,0.5880500000000001,,,,,,,
Reptile,123,S23,10,0.545,0.545,0.5536396057931902,0.5732299999999999,,,,,,,
Reptile,123,S23,20,0.5535483870967741,0.5648181818181819,0.6012814823690191,0.5892909090909091,,,,,,,
Reptile,123,S24,5,0.5171428571428571,0.587,0.5519093727617662,0.602875,,,,,,,
Reptile,123,S24,10,0.5842857142857143,0.5725,0.6697794609289367,0.5949500000000001,,,,,,,
Reptile,123,S24,20,0.605,0.6034999999999999,0.6843329066872358,0.6289750000000001,,,,,,,
Reptile,123,S26,5,0.46826923076923077,0.5343363209560393,0.4724415524917568,0.5546308151941954,,,,,,,
Reptile,123,S26,10,0.484313725490196,0.5295125164690383,0.5082092414128626,0.5719367588932806,,,,,,,
Reptile,123,S26,20,0.5268041237113403,0.543063446969697,0.5755370706940486,0.5662878787878788,,,,,,,
