method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
Riemannian,123,S02,5,0.55,0.55,0.5813953488372093,0.579375,80,40,40,25,21,19,15
Riemannian,123,S02,10,0.45,0.44999999999999996,0.5111111111111111,0.40937499999999993,80,40,40,23,27,13,17
Riemannian,123,S02,20,0.6,0.6,0.5555555555555556,0.7025,80,40,40,20,12,28,20
Riemannian,123,S06,5,0.5370370370370371,0.5017857142857143,0.647887323943662,0.49642857142857144,54,14,40,23,8,6,17
Riemannian,123,S06,10,0.5294117647058824,0.5352272727272727,0.6363636363636364,0.4750000000000001,51,11,40,21,5,6,19
Riemannian,123,S06,20,0.45652173913043476,0.475,0.5901639344262295,0.5125,46,6,40,18,3,3,22
Riemannian,123,S07,5,0.45901639344262296,0.44047619047619047,0.547945205479452,0.4130952380952381,61,21,40,20,13,8,20
Riemannian,123,S07,10,0.5862068965517241,0.5625,0.6756756756756757,0.6402777777777777,58,18,40,25,9,9,15
Riemannian,123,S07,20,0.5849056603773585,0.5951923076923077,0.6764705882352942,0.6153846153846154,53,13,40,23,5,8,17
Riemannian,123,S11,5,0.575,0.575,0.6046511627906976,0.60875,80,40,40,26,20,20,14
Riemannian,123,S11,10,0.525,0.5249999999999999,0.42424242424242425,0.5275,80,40,40,14,12,28,26
Riemannian,123,S11,20,0.5625,0.5625,0.5882352941176471,0.5862499999999999,80,40,40,25,20,20,15
Riemannian,123,S12,5,0.4931506849315068,0.5189393939393939,0.5842696629213483,0.5098484848484849,73,40,33,26,30,10,7
Riemannian,123,S12,10,0.6428571428571429,0.6458333333333333,0.6153846153846154,0.655,70,40,30,20,15,25,10
Riemannian,123,S12,20,0.5846153846153846,0.61,0.5714285714285714,0.5810000000000001,65,40,25,18,20,20,7
Riemannian,123,S13,5,0.5125,0.5125,0.43478260869565216,0.519375,80,40,40,15,14,26,25
Riemannian,123,S13,10,0.5375,0.5375,0.6105263157894737,0.5531250000000001,80,40,40,29,26,14,11
Riemannian,123,S13,20,0.475,0.475,0.46153846153846156,0.50625,80,40,40,18,20,20,22
Riemannian,123,S14,5,0.4875,0.48750000000000004,0.3880597014925373,0.44062500000000004,80,40,40,13,14,26,27
Riemannian,123,S14,10,0.5125,0.5125,0.4,0.5268750000000001,80,40,40,13,12,28,27
Riemannian,123,S14,20,0.525,0.5249999999999999,0.5,0.495,80,40,40,19,17,23,21
Riemannian,123,S16,5,0.4625,0.4625,0.5473684210526316,0.413125,80,40,40,26,29,11,14
Riemannian,123,S16,10,0.6125,0.6125,0.6436781609195402,0.685625,80,40,40,28,19,21,12
Riemannian,123,S16,20,0.575,0.575,0.5952380952380952,0.5393749999999999,80,40,40,25,19,21,15
Riemannian,123,S17,5,0.6375,0.6375,0.5245901639344263,0.7200000000000001,80,40,40,16,5,35,24
Riemannian,123,S17,10,0.4,0.4,0.4782608695652174,0.44375000000000003,80,40,40,22,30,10,18
Riemannian,123,S17,20,0.65,0.6499999999999999,0.6216216216216216,0.67125,80,40,40,23,11,29,17
Riemannian,123,S18,5,0.5125,0.5125,0.5517241379310345,0.50625,80,40,40,24,23,17,16
Riemannian,123,S18,10,0.525,0.525,0.4864864864864865,0.573125,80,40,40,18,16,24,22
Riemannian,123,S18,20,0.4875,0.4875,0.4225352112676056,0.484375,80,40,40,15,16,24,25
Riemannian,123,S20,5,0.5063291139240507,0.5057692307692307,0.5301204819277109,0.5705128205128205,79,39,40,22,21,18,18
Riemannian,123,S20,10,0.47368421052631576,0.4722222222222222,0.5,0.44027777777777777,76,36,40,20,20,16,20
Riemannian,123,S20,20,0.5492957746478874,0.5419354838709678,0.6,0.5532258064516129,71,31,40,24,16,15,16
Riemannian,123,S21,5,0.9024390243902439,0.95,0.9473684210526315,0.9,41,1,40,36,0,1,4
Riemannian,123,S21,10,0.9512195121951219,0.4875,0.975,0.95,41,1,40,39,1,0,1
Riemannian,123,S21,20,0.975609756097561,0.5,0.9876543209876543,0.9,41,1,40,40,1,0,0
Riemannian,123,S22,5,0.4090909090909091,0.49230769230769234,0.5357142857142857,0.6,44,5,39,15,2,3,24
Riemannian,123,S22,10,0.5526315789473685,0.7638888888888888,0.6909090909090909,0.9722222222222222,38,2,36,19,0,2,17
Riemannian,123,S22,20,0.625,0.3225806451612903,0.7692307692307693,0.41935483870967744,32,1,31,20,1,0,11
Riemannian,123,S23,5,0.3875,0.38749999999999996,0.40963855421686746,0.40812499999999996,80,40,40,17,26,14,23
Riemannian,123,S23,10,0.475,0.47500000000000003,0.2222222222222222,0.448125,80,40,40,6,8,32,34
Riemannian,123,S23,20,0.4875,0.4875,0.4383561643835616,0.4875,80,40,40,16,17,23,24
Riemannian,123,S24,5,0.5375,0.5375,0.5647058823529412,0.5318749999999999,80,40,40,24,21,19,16
Riemannian,123,S24,10,0.4375,0.4375,0.43037974683544306,0.44375,80,40,40,17,22,18,23
Riemannian,123,S24,20,0.5125,0.5125,0.48,0.513125,80,40,40,18,17,23,22
Riemannian,123,S26,5,0.475,0.475,0.3225806451612903,0.516875,80,40,40,10,12,28,30
Riemannian,123,S26,10,0.6375,0.6375,0.6133333333333333,0.625625,80,40,40,23,12,28,17
Riemannian,123,S26,20,0.525,0.525,0.6346153846153846,0.6225,80,40,40,33,31,9,7
