method,seed,k_shots,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_score_mean,f1_score_std,auroc_mean,auroc_std
EEGNet,123,5,0.5870288573601204,0.06201005109405416,0.5957903814935065,0.0869150202810977,0.5911427223313009,0.0905151411349284,0.6372729744214118,0.10869702467098231
EEGNet,123,10,0.6422924265969834,0.09882849723655808,0.6316753472222222,0.07850480930972308,0.6649594150322024,0.11696804463141423,0.6855702730429293,0.11983571966843629
EEGNet,123,20,0.6659575803315927,0.1102182684383171,0.6577733405707197,0.09480856608707042,0.6782288588412482,0.13409533113749014,0.7110935374017784,0.12295851960153972
