method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
SubjectConditioned,42,S02,5,0.5689922480620156,0.5184782608695653,0.6765891751860968,0.5231492361927146,,,,,,,
SubjectConditioned,42,S02,10,0.5535433070866141,0.5258408408408408,0.6499600746177985,0.5183483483483482,,,,,,,
SubjectConditioned,42,S02,20,0.5573770491803278,0.5259141494435612,0.6549143917605288,0.5451510333863274,,,,,,,
SubjectConditioned,42,S06,5,0.5972222222222221,0.518,0.7349011443341138,0.529,,,,,,,
SubjectConditioned,42,S06,10,0.5972222222222222,0.5237499999999999,0.7349054571587189,0.562125,,,,,,,
SubjectConditioned,42,S06,20,0.5870370370370369,0.4779999999999999,0.729346078105609,0.49725,,,,,,,
SubjectConditioned,42,S07,5,0.6198198198198198,0.5964646464646465,0.7422211601192389,0.6642255892255892,,,,,,,
SubjectConditioned,42,S07,10,0.5972477064220184,0.5874999999999999,0.7220595799598046,0.6153780068728523,,,,,,,
SubjectConditioned,42,S07,20,0.5692307692307692,0.5934782608695653,0.695098746234363,0.6324275362318842,,,,,,,
SubjectConditioned,42,S11,5,0.6139999999999999,0.6139999999999999,0.6168564160791578,0.6513100000000001,,,,,,,
SubjectConditioned,42,S11,10,0.6185430463576159,0.6101568627450981,0.6861085672507704,0.6531568627450979,,,,,,,
SubjectConditioned,42,S11,20,0.5947019867549669,0.5921568627450979,0.6614988145883757,0.6508823529411765,,,,,,,
SubjectConditioned,42,S12,5,0.515625,0.5531400966183575,0.40132340195780464,0.5690821256038647,,,,,,,
SubjectConditioned,42,S12,10,0.48688524590163934,0.5359173126614987,0.4284892794694784,0.5652454780361758,,,,,,,
SubjectConditioned,42,S12,20,0.5035714285714286,0.5450292397660819,0.4585205031709226,0.5711988304093567,,,,,,,
SubjectConditioned,42,S13,5,0.5805,0.5805,0.6130093107314339,0.62981,,,,,,,
SubjectConditioned,42,S13,10,0.5805,0.5805,0.6172002566492855,0.6345099999999999,,,,,,,
SubjectConditioned,42,S13,20,0.5904999999999999,0.5905,0.6235432297259647,0.63554,,,,,,,
SubjectConditioned,42,S14,5,0.5655,0.5655,0.6037339241491833,0.58995,,,,,,,
SubjectConditioned,42,S14,10,0.5734999999999999,0.5734999999999999,0.6060825447052711,0.5847300000000001,,,,,,,
SubjectConditioned,42,S14,20,0.5615,0.5615,0.5906827058713382,0.58863,,,,,,,
SubjectConditioned,42,S16,5,0.6102040816326532,0.5736702127659574,0.7011677778208084,0.6012553191489362,,,,,,,
SubjectConditioned,42,S16,10,0.601360544217687,0.5705531914893618,0.6899845562234888,0.5982765957446808,,,,,,,
SubjectConditioned,42,S16,20,0.6041958041958042,0.5754321808510638,0.6902284034871147,0.615270390070922,,,,,,,
SubjectConditioned,42,S17,5,0.6493333333333334,0.6220000000000001,0.7273791844979841,0.6611,,,,,,,
SubjectConditioned,42,S17,10,0.6633333333333333,0.6359999999999999,0.7396806919602132,0.6679599999999999,,,,,,,
SubjectConditioned,42,S17,20,0.6773333333333333,0.6524999999999999,0.7502452261378298,0.6827399999999999,,,,,,,
SubjectConditioned,42,S18,5,0.5036363636363635,0.5306620209059233,0.5802409404959281,0.558623693379791,,,,,,,
SubjectConditioned,42,S18,10,0.5,0.5357368896925858,0.571926642502415,0.5614828209764919,,,,,,,
SubjectConditioned,42,S18,20,0.5294117647058824,0.5535714285714286,0.6054633399432497,0.5608108108108109,,,,,,,
SubjectConditioned,42,S20,5,0.5941860465116279,0.5623076923076923,0.6979888478915768,0.5866666666666667,,,,,,,
SubjectConditioned,42,S20,10,0.6047619047619047,0.5634920634920635,0.7092475178780268,0.5617535903250188,,,,,,,
SubjectConditioned,42,S20,20,0.6063291139240505,0.5541871921182265,0.712255147027409,0.5490968801313629,,,,,,,
SubjectConditioned,42,S21,5,0.596551724137931,0.7370370370370372,0.7225581977303482,0.7148148148148148,,,,,,,
SubjectConditioned,42,S21,10,0.5962962962962963,0.667,0.7251224325831008,0.714,,,,,,,
SubjectConditioned,42,S21,20,0.6,0.69,0.7217884250474382,0.6975,,,,,,,
SubjectConditioned,42,S22,5,0.64,0.6238095238095239,0.7432368192971603,0.6738095238095237,,,,,,,
SubjectConditioned,42,S22,10,0.608695652173913,0.5657894736842105,0.7191103837179156,0.581578947368421,,,,,,,
SubjectConditioned,42,S22,20,0.5555555555555556,0.5357142857142857,0.6599385107645978,0.5446428571428571,,,,,,,
SubjectConditioned,42,S23,5,0.5619999999999999,0.5619999999999999,0.6031086564473596,0.5891399999999999,,,,,,,
SubjectConditioned,42,S23,10,0.5745,0.5745000000000001,0.6034418035015867,0.6013999999999999,,,,,,,
SubjectConditioned,42,S23,20,0.572258064516129,0.5494545454545455,0.6541567816520126,0.5741454545454545,,,,,,,
SubjectConditioned,42,S24,5,0.6578571428571428,0.627,0.7440432776207434,0.6767500000000001,,,,,,,
SubjectConditioned,42,S24,10,0.6535714285714287,0.6209999999999999,0.7414068790774577,0.6603,,,,,,,
SubjectConditioned,42,S24,20,0.66,0.62775,0.7466276085160176,0.646125,,,,,,,
SubjectConditioned,42,S26,5,0.5461538461538462,0.5411011523687581,0.622927982527191,0.5652155356380708,,,,,,,
SubjectConditioned,42,S26,10,0.5264705882352942,0.5179841897233202,0.6073969809895132,0.5602108036890645,,,,,,,
SubjectConditioned,42,S26,20,0.5288659793814432,0.5306818181818181,0.5934099296256129,0.5596117424242424,,,,,,,
