method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
MAML-ANIL,123,S02,5,0.5255813953488373,0.4888513513513513,0.6287121352935789,0.520593419506463,,,,,,,
MAML-ANIL,123,S02,10,0.5220472440944881,0.4781531531531532,0.6326285638488783,0.5217717717717718,,,,,,,
MAML-ANIL,123,S02,20,0.530327868852459,0.49734499205087446,0.6318091789434084,0.5368203497615263,,,,,,,
MAML-ANIL,123,S06,5,0.5824074074074075,0.4467499999999999,0.7260179165038468,0.494625,,,,,,,
MAML-ANIL,123,S06,10,0.5703703703703703,0.469,0.7147471386682974,0.50225,,,,,,,
MAML-ANIL,123,S06,20,0.5574074074074074,0.42175,0.7063675754354638,0.5032500000000001,,,,,,,
MAML-ANIL,123,S07,5,0.5747747747747748,0.5968434343434343,0.6950202861447725,0.6553872053872054,,,,,,,
MAML-ANIL,123,S07,10,0.5944954128440367,0.5640463917525773,0.7235786100768568,0.6399484536082474,,,,,,,
MAML-ANIL,123,S07,20,0.5807692307692307,0.6181159420289853,0.7052322158319231,0.6567934782608695,,,,,,,
MAML-ANIL,123,S11,5,0.6195,0.6195,0.6490656284620009,0.67364,,,,,,,
MAML-ANIL,123,S11,10,0.6298013245033112,0.6191372549019607,0.698561703393667,0.672921568627451,,,,,,,
MAML-ANIL,123,S11,20,0.6403973509933775,0.6256960784313726,0.7106813986225118,0.6623333333333334,,,,,,,
MAML-ANIL,123,S12,5,0.4765625,0.5208937198067634,0.394441149572105,0.5519323671497585,,,,,,,
MAML-ANIL,123,S12,10,0.5229508196721311,0.5776485788113696,0.46451866491477156,0.5729974160206719,,,,,,,
MAML-ANIL,123,S12,20,0.5107142857142857,0.5400584795321637,0.4443142868602049,0.5789473684210527,,,,,,,
MAML-ANIL,123,S13,5,0.5994999999999999,0.5994999999999999,0.6019621250397892,0.63178,,,,,,,
MAML-ANIL,123,S13,10,0.5784999999999999,0.5784999999999999,0.6233526164135847,0.61455,,,,,,,
MAML-ANIL,123,S13,20,0.5850000000000001,0.5850000000000001,0.6080150400107194,0.6060500000000001,,,,,,,
MAML-ANIL,123,S14,5,0.5479999999999999,0.5479999999999999,0.5513167980386908,0.56845,,,,,,,
MAML-ANIL,123,S14,10,0.565,0.565,0.590227035854813,0.58996,,,,,,,
MAML-ANIL,123,S14,20,0.5565,0.5565,0.5738478556818568,0.5881900000000001,,,,,,,
MAML-ANIL,123,S16,5,0.5707482993197279,0.5322659574468085,0.6618509109701065,0.5395957446808511,,,,,,,
MAML-ANIL,123,S16,10,0.5258503401360544,0.5122340425531915,0.6091492134834166,0.5346595744680851,,,,,,,
MAML-ANIL,123,S16,20,0.5328671328671328,0.5027593085106383,0.62775044812293,0.5083333333333333,,,,,,,
MAML-ANIL,123,S17,5,0.6173333333333334,0.6154999999999999,0.6787297287475311,0.6676,,,,,,,
MAML-ANIL,123,S17,10,0.6446666666666665,0.6365000000000001,0.7112536153426194,0.6928399999999998,,,,,,,
MAML-ANIL,123,S17,20,0.6319999999999999,0.6295,0.6961280223207515,0.68596,,,,,,,
MAML-ANIL,123,S18,5,0.5663636363636363,0.536280487804878,0.6630023154971558,0.5431620209059235,,,,,,,
MAML-ANIL,123,S18,10,0.5261682242990654,0.5304023508137432,0.6062412792276737,0.542992766726944,,,,,,,
MAML-ANIL,123,S18,20,0.5137254901960784,0.5305501930501929,0.5936205323690027,0.538368725868726,,,,,,,
MAML-ANIL,123,S20,5,0.5569767441860465,0.5699267399267398,0.6422438492830643,0.6097435897435897,,,,,,,
MAML-ANIL,123,S20,10,0.5773809523809523,0.5611111111111111,0.6762047842234267,0.5817082388510959,,,,,,,
MAML-ANIL,123,S20,20,0.5620253164556962,0.5543924466338259,0.6523940597887183,0.5965517241379311,,,,,,,
MAML-ANIL,123,S21,5,0.7275862068965517,0.8074074074074072,0.8245609298448915,0.8981481481481483,,,,,,,
MAML-ANIL,123,S21,10,0.662962962962963,0.7260000000000001,0.7741304378065665,0.8899999999999999,,,,,,,
MAML-ANIL,123,S21,20,0.6636363636363637,0.8150000000000001,0.768413585476662,0.8924999999999998,,,,,,,
MAML-ANIL,123,S22,5,0.492,0.5357142857142857,0.5808936309850944,0.5857142857142857,,,,,,,
MAML-ANIL,123,S22,10,0.5347826086956522,0.5407894736842105,0.6310144190679581,0.5368421052631579,,,,,,,
MAML-ANIL,123,S22,20,0.6222222222222222,0.5607142857142857,0.7194752782338989,0.55,,,,,,,
MAML-ANIL,123,S23,5,0.5435,0.5435,0.5855729825226217,0.5660700000000001,,,,,,,
MAML-ANIL,123,S23,10,0.5429999999999999,0.5429999999999999,0.5755092471392917,0.56231,,,,,,,
MAML-ANIL,123,S23,20,0.5806451612903226,0.5584090909090909,0.660601029785583,0.5688909090909092,,,,,,,
MAML-ANIL,123,S24,5,0.6050000000000001,0.57575,0.6941243459351447,0.621,,,,,,,
MAML-ANIL,123,S24,10,0.5735714285714285,0.56575,0.6575340959377783,0.6017250000000001,,,,,,,
MAML-ANIL,123,S24,20,0.6192857142857143,0.5872499999999999,0.7084096725771166,0.622225,,,,,,,
MAML-ANIL,123,S26,5,0.525,0.5320956039265898,0.5857058492178082,0.5457106274007681,,,,,,,
MAML-ANIL,123,S26,10,0.553921568627451,0.5525032938076416,0.6240906832088493,0.5528765920070268,,,,,,,
MAML-ANIL,123,S26,20,0.5195876288659793,0.51484375,0.5881110550405013,0.5021780303030303,,,,,,,
