method,seed,k_shots,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_score_mean,f1_score_std,auroc_mean,auroc_std
MAML-ANIL-Uniform,123,5,0.47488372725836214,0.11211053383326776,0.5639140471118158,0.07956561510231792,0.4935073238420961,0.1449036342698279,0.6072184888417551,0.09430408888284736
MAML-ANIL-Uniform,123,10,0.5099707739829107,0.09245123556261109,0.5689170598740811,0.0736729110308562,0.5412458806427021,0.13429369418011583,0.6050251143472791,0.09131703313206498
MAML-ANIL-Uniform,123,20,0.5430807463280374,0.09058430724273846,0.5748076592066249,0.08282773940001693,0.5841690277709356,0.1270256116271918,0.6018148625354007,0.09365225956258907
