method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
SubjectConditioned_NoFiLM,123,S02,5,0.5325581395348837,0.5333284371327849,0.6165856919829125,0.5550822561692127,,,,,,,
SubjectConditioned_NoFiLM,123,S02,10,0.5393700787401574,0.515045045045045,0.6375044651822727,0.5422222222222222,,,,,,,
SubjectConditioned_NoFiLM,123,S02,20,0.5385245901639345,0.5314626391096979,0.6229659198461458,0.5454372019077901,,,,,,,
SubjectConditioned_NoFiLM,123,S06,5,0.6074074074074074,0.51775,0.7403786271819021,0.568125,,,,,,,
SubjectConditioned_NoFiLM,123,S06,10,0.6018518518518519,0.5665,0.7362815177002424,0.6024999999999999,,,,,,,
SubjectConditioned_NoFiLM,123,S06,20,0.5703703703703704,0.5092500000000001,0.7137631135831936,0.5486249999999999,,,,,,,
SubjectConditioned_NoFiLM,123,S07,5,0.5936936936936937,0.6257575757575757,0.7146692710995579,0.73510101010101,,,,,,,
SubjectConditioned_NoFiLM,123,S07,10,0.6284403669724771,0.6305841924398625,0.7492842281071788,0.7509450171821307,,,,,,,
SubjectConditioned_NoFiLM,123,S07,20,0.6384615384615384,0.6507246376811595,0.7545617887858833,0.7483695652173912,,,,,,,
SubjectConditioned_NoFiLM,123,S11,5,0.5994999999999999,0.5994999999999999,0.6321233086373348,0.64502,,,,,,,
SubjectConditioned_NoFiLM,123,S11,10,0.6185430463576159,0.6135196078431372,0.6843620809733797,0.6568039215686274,,,,,,,
SubjectConditioned_NoFiLM,123,S11,20,0.6152317880794701,0.6167843137254903,0.6754563723641183,0.6491372549019608,,,,,,,
SubjectConditioned_NoFiLM,123,S12,5,0.4984375,0.5411835748792271,0.4173647536280689,0.5590579710144927,,,,,,,
SubjectConditioned_NoFiLM,123,S12,10,0.48852459016393446,0.5177002583979328,0.39833665496970505,0.5629198966408269,,,,,,,
SubjectConditioned_NoFiLM,123,S12,20,0.525,0.5271929824561403,0.4175565241686492,0.5410818713450293,,,,,,,
SubjectConditioned_NoFiLM,123,S13,5,0.5965,0.5965,0.6014713733755199,0.63252,,,,,,,
SubjectConditioned_NoFiLM,123,S13,10,0.622,0.622,0.6391534801197325,0.64164,,,,,,,
SubjectConditioned_NoFiLM,123,S13,20,0.6125,0.6125,0.6095576534061576,0.6359799999999999,,,,,,,
SubjectConditioned_NoFiLM,123,S14,5,0.5525000000000001,0.5525000000000001,0.558330376854157,0.5901200000000001,,,,,,,
SubjectConditioned_NoFiLM,123,S14,10,0.5505000000000001,0.5505,0.5667321376066224,0.5786900000000001,,,,,,,
SubjectConditioned_NoFiLM,123,S14,20,0.5495,0.5495,0.5728676912633869,0.58056,,,,,,,
SubjectConditioned_NoFiLM,123,S16,5,0.5374149659863945,0.5229893617021276,0.6194421739701967,0.5484042553191489,,,,,,,
SubjectConditioned_NoFiLM,123,S16,10,0.5333333333333333,0.5233723404255318,0.6146016408730286,0.5356382978723404,,,,,,,
SubjectConditioned_NoFiLM,123,S16,20,0.5391608391608391,0.5335106382978724,0.6150147756435602,0.5485593971631205,,,,,,,
SubjectConditioned_NoFiLM,123,S17,5,0.5593333333333333,0.5539999999999999,0.6286600370627966,0.63298,,,,,,,
SubjectConditioned_NoFiLM,123,S17,10,0.55,0.5660000000000001,0.6036505519005801,0.62992,,,,,,,
SubjectConditioned_NoFiLM,123,S17,20,0.564,0.559,0.6355842208891137,0.64904,,,,,,,
SubjectConditioned_NoFiLM,123,S18,5,0.530909090909091,0.5430749128919861,0.616004366540827,0.5491724738675957,,,,,,,
SubjectConditioned_NoFiLM,123,S18,10,0.5364485981308411,0.5673372513562388,0.6110935852139977,0.577622061482821,,,,,,,
SubjectConditioned_NoFiLM,123,S18,20,0.5323529411764706,0.5367277992277992,0.6161418181075,0.5308397683397683,,,,,,,
SubjectConditioned_NoFiLM,123,S20,5,0.5383720930232558,0.5398901098901099,0.6136126130080598,0.5775824175824177,,,,,,,
SubjectConditioned_NoFiLM,123,S20,10,0.5095238095238095,0.5428571428571429,0.591733317191888,0.5863945578231292,,,,,,,
SubjectConditioned_NoFiLM,123,S20,20,0.5569620253164558,0.5798029556650246,0.6362888122100974,0.6196223316912972,,,,,,,
SubjectConditioned_NoFiLM,123,S21,5,0.6620689655172414,0.6796296296296297,0.7806206473832928,0.8388888888888889,,,,,,,
SubjectConditioned_NoFiLM,123,S21,10,0.6296296296296297,0.662,0.7501392670479453,0.8240000000000001,,,,,,,
SubjectConditioned_NoFiLM,123,S21,20,0.6636363636363637,0.7025,0.7737656303216076,0.8524999999999998,,,,,,,
SubjectConditioned_NoFiLM,123,S22,5,0.6839999999999999,0.5892857142857142,0.7935286355665793,0.6761904761904761,,,,,,,
SubjectConditioned_NoFiLM,123,S22,10,0.6173913043478261,0.6006578947368422,0.7249890034875803,0.6421052631578947,,,,,,,
SubjectConditioned_NoFiLM,123,S22,20,0.65,0.5785714285714286,0.7495690726065538,0.6035714285714284,,,,,,,
SubjectConditioned_NoFiLM,123,S23,5,0.547,0.547,0.5561850851772994,0.5883100000000001,,,,,,,
SubjectConditioned_NoFiLM,123,S23,10,0.5485,0.5485,0.5591605587930232,0.59468,,,,,,,
SubjectConditioned_NoFiLM,123,S23,20,0.5670967741935483,0.5565,0.6373607696573713,0.5991272727272727,,,,,,,
SubjectConditioned_NoFiLM,123,S24,5,0.5428571428571429,0.5622499999999999,0.609859981971462,0.61055,,,,,,,
SubjectConditioned_NoFiLM,123,S24,10,0.597857142857143,0.5827500000000001,0.6834777718302195,0.637175,,,,,,,
SubjectConditioned_NoFiLM,123,S24,20,0.5942857142857143,0.599,0.6704310308129209,0.6428499999999999,,,,,,,
SubjectConditioned_NoFiLM,123,S26,5,0.5221153846153846,0.5153862569355527,0.5858179830186333,0.5363209560392659,,,,,,,
SubjectConditioned_NoFiLM,123,S26,10,0.5186274509803922,0.5185111989459815,0.5876464937825718,0.5187527448397014,,,,,,,
SubjectConditioned_NoFiLM,123,S26,20,0.5381443298969073,0.5428503787878788,0.5969901125031001,0.5606534090909091,,,,,,,
