method,seed,k_shots,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_score_mean,f1_score_std,auroc_mean,auroc_std
SubjectConditioned_NoFiLM,123,5,0.5690417323048643,0.049423677605019735,0.5637515983190442,0.04281363178671054,0.6302909329036626,0.08962135073550583,0.6152141065732818,0.0776419137781964
SubjectConditioned_NoFiLM,123,10,0.5681588251805632,0.045825237507341535,0.5704896832529822,0.04332014056448538,0.6336341721737481,0.0873071826690241,0.6176255614243559,0.07649826240303131
SubjectConditioned_NoFiLM,123,20,0.5784517046713508,0.04343634359950078,0.5741173608451557,0.049821123865022895,0.643617206635585,0.08243413521042281,0.6159971563097479,0.08233583561495231
