method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
Full-MAML-Uniform,456,S02,5,0.3767441860465116,0.5549647473560516,0.23751512915334932,0.6110164512338424,,,,,,,
Full-MAML-Uniform,456,S02,10,0.4165354330708662,0.5732132132132132,0.3217849278125297,0.5786186186186185,,,,,,,
Full-MAML-Uniform,456,S02,20,0.47049180327868856,0.5826073131955486,0.4379893236387956,0.571637519872814,,,,,,,
Full-MAML-Uniform,456,S06,5,0.38055555555555554,0.5735,0.5023477022742566,0.622625,,,,,,,
Full-MAML-Uniform,456,S06,10,0.5222222222222223,0.5925,0.6565609289694391,0.614375,,,,,,,
Full-MAML-Uniform,456,S06,20,0.6435185185185185,0.612,0.7691040948677363,0.6408750000000001,,,,,,,
Full-MAML-Uniform,456,S07,5,0.35765765765765767,0.5373737373737373,0.45533847531297544,0.6228114478114477,,,,,,,
Full-MAML-Uniform,456,S07,10,0.46972477064220186,0.5121993127147767,0.5949098752959723,0.5846219931271477,,,,,,,
Full-MAML-Uniform,456,S07,20,0.589423076923077,0.5722826086956523,0.7147546388014341,0.6447463768115943,,,,,,,
Full-MAML-Uniform,456,S11,5,0.601,0.601,0.6704579587270219,0.6573100000000001,,,,,,,
Full-MAML-Uniform,456,S11,10,0.40066225165562913,0.5340490196078432,0.21214830291776154,0.6537647058823529,,,,,,,
Full-MAML-Uniform,456,S11,20,0.43973509933774835,0.5529803921568627,0.3226882930101765,0.6477647058823529,,,,,,,
Full-MAML-Uniform,456,S12,5,0.3671875,0.5496376811594204,0.4622741501069374,0.5852657004830918,,,,,,,
Full-MAML-Uniform,456,S12,10,0.40983606557377056,0.5361757105943153,0.45723138989453516,0.5373385012919896,,,,,,,
Full-MAML-Uniform,456,S12,20,0.5196428571428571,0.5890350877192982,0.511657102971536,0.5840643274853801,,,,,,,
Full-MAML-Uniform,456,S13,5,0.6005,0.6005,0.6180480270800959,0.6246600000000001,,,,,,,
Full-MAML-Uniform,456,S13,10,0.6114999999999999,0.6114999999999999,0.6454586296695464,0.6337999999999999,,,,,,,
Full-MAML-Uniform,456,S13,20,0.6115,0.6115,0.6346316521736944,0.6419600000000001,,,,,,,
Full-MAML-Uniform,456,S14,5,0.558,0.558,0.5872343214447142,0.5814100000000001,,,,,,,
Full-MAML-Uniform,456,S14,10,0.555,0.555,0.5855048601983868,0.58099,,,,,,,
Full-MAML-Uniform,456,S14,20,0.5665,0.5665,0.5753245123116248,0.5924400000000001,,,,,,,
Full-MAML-Uniform,456,S16,5,0.35714285714285715,0.5038191489361702,0.17003732531917498,0.5919574468085107,,,,,,,
