method,seed,k_shots,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_score_mean,f1_score_std,auroc_mean,auroc_std
MAML-ANIL,456,5,0.588085560207088,0.0399434875753464,0.5834757609231962,0.0630441553814194,0.65169113127246,0.08675802644931334,0.616860050214151,0.07476773150777904
MAML-ANIL,456,10,0.5844419313486025,0.05648320257028478,0.5824378203243619,0.07286759968873538,0.6519805667121767,0.09469267126761886,0.6092338584795904,0.0841487131415891
MAML-ANIL,456,20,0.5917098983310866,0.052616017964265675,0.5893464384711047,0.07499501225263287,0.6685137460718524,0.07709290147595435,0.6185452396437514,0.08075893172517425
