method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
SubjectConditioned-Raw,456,S02,5,0.6480620155038761,0.5949177438307874,0.7432756956117327,0.6282608695652173,,,,,,,
SubjectConditioned-Raw,456,S02,10,0.6354330708661416,0.5860060060060059,0.7306596809813144,0.6172672672672672,,,,,,,
SubjectConditioned-Raw,456,S02,20,0.6418032786885246,0.5933704292527822,0.735246577379064,0.6152941176470589,,,,,,,
SubjectConditioned-Raw,456,S06,5,0.4703703703703703,0.5414999999999999,0.5786935467123796,0.54725,,,,,,,
SubjectConditioned-Raw,456,S06,10,0.5046296296296297,0.53125,0.6404502496953266,0.513625,,,,,,,
SubjectConditioned-Raw,456,S06,20,0.42592592592592593,0.45999999999999996,0.5316750013271753,0.49049999999999994,,,,,,,
SubjectConditioned-Raw,456,S07,5,0.6027027027027028,0.6491161616161616,0.6935647518370189,0.6623737373737374,,,,,,,
SubjectConditioned-Raw,456,S07,10,0.6394495412844037,0.6367697594501719,0.7560713283955753,0.6957044673539519,,,,,,,
SubjectConditioned-Raw,456,S07,20,0.5884615384615385,0.6659420289855073,0.7025032218291304,0.7282608695652175,,,,,,,
SubjectConditioned-Raw,456,S11,5,0.5960000000000001,0.5960000000000001,0.6124665228482794,0.6317799999999999,,,,,,,
SubjectConditioned-Raw,456,S11,10,0.614569536423841,0.5879411764705882,0.6960600562633579,0.6329215686274511,,,,,,,
SubjectConditioned-Raw,456,S11,20,0.6344370860927152,0.6135098039215687,0.7104742326267421,0.6606470588235295,,,,,,,
SubjectConditioned-Raw,456,S12,5,0.625,0.5666666666666667,0.33917037083260937,0.638586956521739,,,,,,,
SubjectConditioned-Raw,456,S12,10,0.5721311475409836,0.5786175710594315,0.45270247261699686,0.6134366925064599,,,,,,,
SubjectConditioned-Raw,456,S12,20,0.6017857142857144,0.6086257309941521,0.5033804102231275,0.651608187134503,,,,,,,
SubjectConditioned-Raw,456,S13,5,0.5934999999999999,0.5934999999999999,0.5705722392603414,0.612125,,,,,,,
SubjectConditioned-Raw,456,S13,10,0.6085,0.6085,0.6320811573522146,0.640005,,,,,,,
SubjectConditioned-Raw,456,S13,20,0.5945,0.5945,0.6036275633717657,0.63605,,,,,,,
SubjectConditioned-Raw,456,S14,5,0.554,0.554,0.518549304660235,0.602735,,,,,,,
SubjectConditioned-Raw,456,S14,10,0.5824999999999998,0.5825,0.5890954090683963,0.6127849999999999,,,,,,,
SubjectConditioned-Raw,456,S14,20,0.585,0.585,0.5846583432871222,0.6081999999999999,,,,,,,
SubjectConditioned-Raw,456,S16,5,0.6353741496598639,0.5932978723404255,0.7252662972135376,0.6116808510638297,,,,,,,
SubjectConditioned-Raw,456,S16,10,0.6054421768707484,0.5853936170212766,0.687537617412083,0.6210638297872341,,,,,,,
SubjectConditioned-Raw,456,S16,20,0.5986013986013987,0.5723515070921985,0.6842335783732685,0.6060283687943262,,,,,,,
SubjectConditioned-Raw,456,S17,5,0.6066666666666667,0.6084999999999999,0.6634978395216977,0.6340800000000001,,,,,,,
SubjectConditioned-Raw,456,S17,10,0.6153333333333333,0.6195,0.6762361908258346,0.66444,,,,,,,
SubjectConditioned-Raw,456,S17,20,0.6053333333333333,0.5895000000000001,0.6810026367147172,0.63586,,,,,,,
SubjectConditioned-Raw,456,S18,5,0.6027272727272728,0.5618466898954704,0.7040282196303145,0.5736498257839722,,,,,,,
SubjectConditioned-Raw,456,S18,10,0.6130841121495327,0.5639014466546113,0.7151039669702094,0.5789783001808319,,,,,,,
SubjectConditioned-Raw,456,S18,20,0.6186274509803923,0.5928571428571429,0.7109394410101284,0.6024131274131275,,,,,,,
SubjectConditioned-Raw,456,S20,5,0.6372093023255815,0.6036630036630036,0.7358555498837631,0.6550183150183152,,,,,,,
SubjectConditioned-Raw,456,S20,10,0.6392857142857143,0.5928571428571427,0.7401515886246698,0.6420256991685563,,,,,,,
SubjectConditioned-Raw,456,S20,20,0.6531645569620252,0.611904761904762,0.7468189560844601,0.6567323481116584,,,,,,,
SubjectConditioned-Raw,456,S21,5,0.5793103448275863,0.5657407407407409,0.6708975655038001,0.6,,,,,,,
SubjectConditioned-Raw,456,S21,10,0.5962962962962963,0.6210000000000001,0.7138735141953986,0.72,,,,,,,
SubjectConditioned-Raw,456,S21,20,0.5045454545454545,0.5925,0.6135799618076494,0.7224999999999999,,,,,,,
SubjectConditioned-Raw,456,S22,5,0.5640000000000001,0.5178571428571429,0.6657482519495552,0.6142857142857143,,,,,,,
SubjectConditioned-Raw,456,S22,10,0.5304347826086957,0.5282894736842105,0.6443519189284909,0.6394736842105263,,,,,,,
SubjectConditioned-Raw,456,S22,20,0.5222222222222223,0.5321428571428571,0.6120849404853981,0.6625,,,,,,,
SubjectConditioned-Raw,456,S23,5,0.6005,0.6005,0.6585277303327796,0.641555,,,,,,,
SubjectConditioned-Raw,456,S23,10,0.6060000000000001,0.6060000000000001,0.6547881042078678,0.64219,,,,,,,
SubjectConditioned-Raw,456,S23,20,0.6412903225806452,0.5992727272727272,0.7273835586896344,0.6392727272727273,,,,,,,
SubjectConditioned-Raw,456,S24,5,0.5971428571428572,0.5995000000000001,0.670962373589884,0.6503,,,,,,,
SubjectConditioned-Raw,456,S24,10,0.6178571428571429,0.6155000000000002,0.6982015711718803,0.66915,,,,,,,
SubjectConditioned-Raw,456,S24,20,0.5935714285714285,0.591,0.6762120314578973,0.6476,,,,,,,
