method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
EEGNet,456,S02,5,0.57625,0.5762499999999999,0.5234322550192246,0.6171875,,,,,,,
EEGNet,456,S02,10,0.65875,0.65875,0.6552638531333693,0.7235000000000001,,,,,,,
EEGNet,456,S02,20,0.695,0.695,0.6818207465041128,0.7644375,,,,,,,
EEGNet,456,S06,5,0.5740740740740741,0.5383928571428571,0.6571346121687106,0.5833928571428572,,,,,,,
EEGNet,456,S06,10,0.6254901960784314,0.5997727272727272,0.721320041253046,0.6218181818181818,,,,,,,
EEGNet,456,S06,20,0.5282608695652173,0.5375,0.6516819715532292,0.6041666666666667,,,,,,,
EEGNet,456,S07,5,0.6868852459016394,0.7126190476190477,0.713147368893552,0.7854761904761904,,,,,,,
EEGNet,456,S07,10,0.7155172413793104,0.7234722222222223,0.7667272612928915,0.8090277777777779,,,,,,,
EEGNet,456,S07,20,0.7547169811320755,0.754423076923077,0.8189811104418615,0.8278846153846153,,,,,,,
EEGNet,456,S11,5,0.555,0.555,0.5778560332195312,0.5738125000000001,,,,,,,
EEGNet,456,S11,10,0.56875,0.56875,0.6038402214009646,0.6065,,,,,,,
EEGNet,456,S11,20,0.60375,0.60375,0.6053773924643122,0.6137499999999999,,,,,,,
EEGNet,456,S12,5,0.563013698630137,0.5612121212121212,0.510952494659801,0.589469696969697,,,,,,,
EEGNet,456,S12,10,0.5742857142857143,0.5691666666666667,0.5094206321641418,0.5980000000000001,,,,,,,
EEGNet,456,S12,20,0.5769230769230769,0.5685,0.48563564218790967,0.5941000000000001,,,,,,,
EEGNet,456,S13,5,0.5737500000000001,0.5737500000000001,0.539831786496725,0.5878125,,,,,,,
EEGNet,456,S13,10,0.6024999999999999,0.6024999999999999,0.6152300851238596,0.65325,,,,,,,
EEGNet,456,S13,20,0.61375,0.6137500000000001,0.643924374583317,0.6548125,,,,,,,
EEGNet,456,S14,5,0.635,0.635,0.6046803231407567,0.686625,,,,,,,
EEGNet,456,S14,10,0.60375,0.60375,0.5697901794235987,0.6527499999999999,,,,,,,
EEGNet,456,S14,20,0.67375,0.67375,0.678839503700222,0.7395,,,,,,,
EEGNet,456,S16,5,0.56375,0.56375,0.5594866608804294,0.5854375,,,,,,,
EEGNet,456,S16,10,0.5462500000000001,0.5462500000000001,0.5444845215292109,0.588,,,,,,,
EEGNet,456,S16,20,0.5287499999999999,0.5287499999999999,0.520490005305682,0.5841875,,,,,,,
EEGNet,456,S17,5,0.7374999999999999,0.7374999999999999,0.7548200718566291,0.8216875,,,,,,,
EEGNet,456,S17,10,0.735,0.735,0.7263012116955352,0.8125625,,,,,,,
EEGNet,456,S17,20,0.8025,0.8025,0.8060604840296005,0.8481875000000001,,,,,,,
EEGNet,456,S18,5,0.5437500000000001,0.54375,0.5484917208720732,0.5336874999999999,,,,,,,
EEGNet,456,S18,10,0.5762499999999999,0.5762499999999999,0.5411778897463527,0.6336875,,,,,,,
EEGNet,456,S18,20,0.6237499999999999,0.62375,0.6114219076711094,0.6541875,,,,,,,
EEGNet,456,S20,5,0.5569620253164558,0.5571794871794872,0.5215676031023195,0.5694871794871794,,,,,,,
EEGNet,456,S20,10,0.6013157894736842,0.5980555555555556,0.6272128585177235,0.6409027777777778,,,,,,,
EEGNet,456,S20,20,0.6352112676056338,0.6276209677419355,0.6767878894243766,0.6645967741935483,,,,,,,
EEGNet,456,S21,5,0.9268292682926829,0.9137500000000001,0.9598684771875179,0.9924999999999999,,,,,,,
EEGNet,456,S21,10,0.9439024390243901,0.87375,0.9698685241828702,0.9949999999999999,,,,,,,
EEGNet,456,S21,20,0.9707317073170731,0.8387500000000001,0.9848393679300852,0.9924999999999999,,,,,,,
EEGNet,456,S22,5,0.625,0.648974358974359,0.7333568930176879,0.702051282051282,,,,,,,
EEGNet,456,S22,10,0.7684210526315789,0.6416666666666666,0.858691136669953,0.6736111111111112,,,,,,,
EEGNet,456,S22,20,0.875,0.6451612903225807,0.9320626676775354,0.7,,,,,,,
EEGNet,456,S23,5,0.5374999999999999,0.5375,0.5151240866396434,0.5650625,,,,,,,
EEGNet,456,S23,10,0.5387500000000001,0.5387500000000001,0.5336197659820897,0.5673125,,,,,,,
EEGNet,456,S23,20,0.5574999999999999,0.5574999999999999,0.5687058178499039,0.5813750000000001,,,,,,,
EEGNet,456,S24,5,0.57625,0.57625,0.6103916887276333,0.6179374999999999,,,,,,,
EEGNet,456,S24,10,0.6325,0.6325000000000001,0.6221868784222586,0.68225,,,,,,,
EEGNet,456,S24,20,0.655,0.655,0.6396846355030138,0.6874374999999999,,,,,,,
EEGNet,456,S26,5,0.5312499999999999,0.53125,0.5372401215497191,0.5382499999999999,,,,,,,
EEGNet,456,S26,10,0.5137500000000002,0.5137500000000002,0.5185621805402046,0.51325,,,,,,,
EEGNet,456,S26,20,0.4875,0.4875,0.4662913228424143,0.4961875,,,,,,,
