method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
Pretrain-ZeroShot,456,S02,5,0.531578947368421,0.4598089468779124,0.6715867158671587,0.5354147250698975,190,74,116,91,64,10,25
Pretrain-ZeroShot,456,S02,10,0.531578947368421,0.4598089468779124,0.6715867158671587,0.5354147250698975,190,74,116,91,64,10,25
Pretrain-ZeroShot,456,S02,20,0.531578947368421,0.4598089468779124,0.6715867158671587,0.5354147250698975,190,74,116,91,64,10,25
Pretrain-ZeroShot,456,S06,5,0.6142857142857143,0.5018939393939394,0.7545454545454545,0.5490056818181819,280,16,264,166,10,6,98
Pretrain-ZeroShot,456,S06,10,0.6142857142857143,0.5018939393939394,0.7545454545454545,0.5490056818181819,280,16,264,166,10,6,98
Pretrain-ZeroShot,456,S06,20,0.6142857142857143,0.5018939393939394,0.7545454545454545,0.5490056818181819,280,16,264,166,10,6,98
Pretrain-ZeroShot,456,S07,5,0.7549019607843137,0.5962046601008888,0.8529411764705882,0.6257506605813115,204,23,181,145,14,9,36
Pretrain-ZeroShot,456,S07,10,0.7549019607843137,0.5962046601008888,0.8529411764705882,0.6257506605813115,204,23,181,145,14,9,36
Pretrain-ZeroShot,456,S07,20,0.7549019607843137,0.5962046601008888,0.8529411764705882,0.6257506605813115,204,23,181,145,14,9,36
Pretrain-ZeroShot,456,S11,5,0.6893203883495146,0.6611963626030122,0.7623762376237624,0.7070664014398029,309,102,207,154,43,59,53
Pretrain-ZeroShot,456,S11,10,0.6893203883495146,0.6611963626030122,0.7623762376237624,0.7070664014398029,309,102,207,154,43,59,53
Pretrain-ZeroShot,456,S11,20,0.6893203883495146,0.6611963626030122,0.7623762376237624,0.7070664014398029,309,102,207,154,43,59,53
Pretrain-ZeroShot,456,S12,5,0.4742268041237113,0.5451612903225806,0.5233644859813084,0.580184331797235,97,62,35,28,44,18,7
Pretrain-ZeroShot,456,S12,10,0.4742268041237113,0.5451612903225806,0.5233644859813084,0.580184331797235,97,62,35,28,44,18,7
Pretrain-ZeroShot,456,S12,20,0.4742268041237113,0.5451612903225806,0.5233644859813084,0.580184331797235,97,62,35,28,44,18,7
Pretrain-ZeroShot,456,S13,5,0.5759717314487632,0.575616821496354,0.6153846153846154,0.6141744081510339,283,141,142,96,74,67,46
Pretrain-ZeroShot,456,S13,10,0.5759717314487632,0.575616821496354,0.6153846153846154,0.6141744081510339,283,141,142,96,74,67,46
Pretrain-ZeroShot,456,S13,20,0.5759717314487632,0.575616821496354,0.6153846153846154,0.6141744081510339,283,141,142,96,74,67,46
