method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
Riemannian,456,S02,5,0.4875,0.48750000000000004,0.3880597014925373,0.474375,80,40,40,13,14,26,27
Riemannian,456,S02,10,0.55,0.55,0.47058823529411764,0.608125,80,40,40,16,12,28,24
Riemannian,456,S02,20,0.625,0.625,0.6341463414634146,0.68375,80,40,40,26,16,24,14
Riemannian,456,S06,5,0.5185185185185185,0.5357142857142857,0.6060606060606061,0.5625,54,14,40,20,6,8,20
Riemannian,456,S06,10,0.6078431372549019,0.6840909090909091,0.6875,0.5909090909090909,51,11,40,22,2,9,18
Riemannian,456,S06,20,0.5,0.4291666666666667,0.6461538461538462,0.48333333333333334,46,6,40,21,4,2,19
Riemannian,456,S07,5,0.5573770491803278,0.6172619047619048,0.5573770491803278,0.7142857142857143,61,21,40,17,4,17,23
Riemannian,456,S07,10,0.5172413793103449,0.6041666666666667,0.5172413793103449,0.6847222222222222,58,18,40,15,3,15,25
Riemannian,456,S07,20,0.7169811320754716,0.760576923076923,0.782608695652174,0.8692307692307693,53,13,40,27,2,11,13
Riemannian,456,S11,5,0.525,0.5249999999999999,0.5476190476190477,0.52625,80,40,40,23,21,19,17
Riemannian,456,S11,10,0.5625,0.5625,0.5882352941176471,0.59875,80,40,40,25,20,20,15
Riemannian,456,S11,20,0.5,0.5,0.4444444444444444,0.5918749999999999,80,40,40,16,16,24,24
Riemannian,456,S12,5,0.5342465753424658,0.5087121212121213,0.32,0.5295454545454545,73,40,33,8,9,31,25
Riemannian,456,S12,10,0.5285714285714286,0.5416666666666666,0.5352112676056338,0.5483333333333333,70,40,30,19,22,18,11
Riemannian,456,S12,20,0.5538461538461539,0.5625,0.5084745762711864,0.621,65,40,25,15,19,21,10
Riemannian,456,S13,5,0.475,0.475,0.58,0.510625,80,40,40,29,31,9,11
Riemannian,456,S13,10,0.5,0.5,0.5238095238095238,0.49062500000000003,80,40,40,22,22,18,18
Riemannian,456,S13,20,0.525,0.525,0.5365853658536586,0.5062500000000001,80,40,40,22,20,20,18
Riemannian,456,S14,5,0.5625,0.5625,0.4927536231884058,0.578125,80,40,40,17,12,28,23
Riemannian,456,S14,10,0.6,0.6,0.6444444444444445,0.62,80,40,40,29,21,19,11
Riemannian,456,S14,20,0.6125,0.6125,0.5974025974025974,0.6818749999999999,80,40,40,23,14,26,17
Riemannian,456,S16,5,0.625,0.625,0.6153846153846154,0.625625,80,40,40,24,14,26,16
Riemannian,456,S16,10,0.55,0.55,0.5909090909090909,0.52125,80,40,40,26,22,18,14
Riemannian,456,S16,20,0.4375,0.4375,0.5054945054945055,0.41625,80,40,40,23,28,12,17
Riemannian,456,S17,5,0.5375,0.5375,0.4126984126984127,0.424375,80,40,40,13,10,30,27
Riemannian,456,S17,10,0.6125,0.6125,0.45614035087719296,0.6706249999999999,80,40,40,13,4,36,27
Riemannian,456,S17,20,0.525,0.525,0.5777777777777777,0.579375,80,40,40,26,24,16,14
Riemannian,456,S18,5,0.4875,0.48750000000000004,0.4675324675324675,0.49750000000000005,80,40,40,18,19,21,22
Riemannian,456,S18,10,0.5375,0.5375,0.5194805194805194,0.5925,80,40,40,20,17,23,20
Riemannian,456,S18,20,0.6125,0.6125,0.6172839506172839,0.603125,80,40,40,25,16,24,15
Riemannian,456,S20,5,0.5822784810126582,0.5849358974358974,0.47619047619047616,0.5955128205128205,79,39,40,15,8,31,25
Riemannian,456,S20,10,0.4605263157894737,0.4625,0.4533333333333333,0.5263888888888889,76,36,40,17,18,18,23
Riemannian,456,S20,20,0.5211267605633803,0.5459677419354838,0.45161290322580644,0.5346774193548387,71,31,40,14,8,23,26
Riemannian,456,S21,5,0.8292682926829268,0.425,0.9066666666666666,0.725,41,1,40,34,1,0,6
Riemannian,456,S21,10,0.8536585365853658,0.925,0.918918918918919,0.975,41,1,40,34,0,1,6
Riemannian,456,S21,20,0.8536585365853658,0.925,0.918918918918919,1.0,41,1,40,34,0,1,6
Riemannian,456,S22,5,0.25,0.3153846153846154,0.35294117647058826,0.37435897435897436,44,5,39,9,3,2,30
Riemannian,456,S22,10,0.7631578947368421,0.6388888888888888,0.8615384615384616,0.4444444444444445,38,2,36,28,1,1,8
Riemannian,456,S22,20,0.75,0.8709677419354839,0.8518518518518519,1.0,32,1,31,23,0,1,8
Riemannian,456,S23,5,0.475,0.475,0.46153846153846156,0.49874999999999997,80,40,40,18,20,20,22
Riemannian,456,S23,10,0.5,0.5,0.5652173913043478,0.53625,80,40,40,26,26,14,14
Riemannian,456,S23,20,0.4625,0.4625,0.49411764705882355,0.50375,80,40,40,21,24,16,19
Riemannian,456,S24,5,0.5,0.5,0.6,0.5081249999999999,80,40,40,30,30,10,10
Riemannian,456,S24,10,0.65,0.6499999999999999,0.6666666666666666,0.596875,80,40,40,28,16,24,12
Riemannian,456,S24,20,0.5,0.5,0.5454545454545454,0.49624999999999997,80,40,40,24,24,16,16
Riemannian,456,S26,5,0.4625,0.4625,0.4691358024691358,0.419375,80,40,40,19,22,18,21
Riemannian,456,S26,10,0.4875,0.48750000000000004,0.5060240963855421,0.4575,80,40,40,21,22,18,19
Riemannian,456,S26,20,0.475,0.475,0.4473684210526316,0.48624999999999996,80,40,40,17,19,21,23
