method,seed,k_shots,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_score_mean,f1_score_std,auroc_mean,auroc_std
CovarianceAlignment,456,5,0.5349954762260931,0.10755452280664604,0.5315590659340659,0.13428442703173196,0.5283841101021347,0.16858769939321017,0.5216057380119881,0.1719701114508262
CovarianceAlignment,456,10,0.595826257124624,0.1027641984887454,0.5748974116161616,0.11769405824546629,0.6044120718961773,0.1409660460579957,0.5713498263888889,0.16637886024216833
CovarianceAlignment,456,20,0.5658723338792135,0.11562411863056017,0.5748856234491315,0.138605182766332,0.5951368220091379,0.14309307655289932,0.6095527618382961,0.16769887280323562
