method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
Matching,456,S02,5,0.53,0.53,0.44989966752049854,0.5525,,,,,,,
Matching,456,S02,10,0.575,0.575,0.6451058012926361,0.61425,,,,,,,
Matching,456,S02,20,0.5725,0.5725,0.6421296540471954,0.6180000000000001,,,,,,,
Matching,456,S06,5,0.4794117647058824,0.48357142857142865,0.4700746918792268,0.4685714285714286,,,,,,,
Matching,456,S06,10,0.4967741935483871,0.4995454545454545,0.5233529125522762,0.5036363636363637,,,,,,,
Matching,456,S06,20,0.5038461538461538,0.485,0.5966603037392286,0.4375,,,,,,,
Matching,456,S07,5,0.4725,0.4725,0.4423894190743399,0.47300000000000003,,,,,,,
Matching,456,S07,10,0.5078947368421053,0.5052777777777778,0.5005377459640716,0.49777777777777776,,,,,,,
Matching,456,S07,20,0.6181818181818182,0.5490384615384615,0.7326127313534684,0.6134615384615383,,,,,,,
Matching,456,S11,5,0.48250000000000004,0.48250000000000004,0.4683709337595666,0.49762500000000004,,,,,,,
Matching,456,S11,10,0.5475,0.5475,0.6020798777301604,0.5535,,,,,,,
Matching,456,S11,20,0.53,0.53,0.5212314598462755,0.5682499999999999,,,,,,,
Matching,456,S12,5,0.5125,0.5125,0.47119466519846026,0.50575,,,,,,,
Matching,456,S12,10,0.505,0.505,0.4569747516112025,0.5005,,,,,,,
Matching,456,S12,20,0.48249999999999993,0.48249999999999993,0.45497707911605617,0.47325,,,,,,,
Matching,456,S13,5,0.5,0.5,0.500713109469664,0.50275,,,,,,,
Matching,456,S13,10,0.5375,0.5375,0.50107924523479,0.5715,,,,,,,
Matching,456,S13,20,0.5375,0.5375,0.5581451772466087,0.5660000000000001,,,,,,,
Matching,456,S14,5,0.5475,0.5475000000000001,0.5483577720643324,0.596875,,,,,,,
Matching,456,S14,10,0.5325,0.5325,0.5191778713043024,0.5542499999999999,,,,,,,
Matching,456,S14,20,0.5275,0.5275,0.4922709427569969,0.5485,,,,,,,
Matching,456,S16,5,0.51,0.51,0.44559432769959084,0.491375,,,,,,,
Matching,456,S16,10,0.465,0.465,0.3923075136396135,0.477,,,,,,,
Matching,456,S16,20,0.49749999999999994,0.4974999999999999,0.39241605032232046,0.513,,,,,,,
Matching,456,S17,5,0.6450000000000001,0.6450000000000001,0.6641808294215504,0.7095,,,,,,,
Matching,456,S17,10,0.5875000000000001,0.5875000000000001,0.46654933994263403,0.6642499999999999,,,,,,,
Matching,456,S17,20,0.615,0.615,0.60091980520353,0.6782499999999999,,,,,,,
Matching,456,S18,5,0.5249999999999999,0.5249999999999999,0.4429512567653224,0.55825,,,,,,,
Matching,456,S18,10,0.46499999999999997,0.46499999999999997,0.43641973606259316,0.4505,,,,,,,
Matching,456,S18,20,0.4725,0.4725,0.4566096519861536,0.4925,,,,,,,
Matching,456,S20,5,0.5225,0.5225,0.44728750923872873,0.5285000000000001,,,,,,,
Matching,456,S20,10,0.5199999999999999,0.52,0.46205443385185185,0.5337500000000001,,,,,,,
Matching,456,S20,20,0.5025000000000001,0.5025000000000001,0.37278857213639827,0.45175,,,,,,,
Matching,456,S21,5,0.49523809523809526,0.64,0.6006458356458356,0.62,,,,,,,
Matching,456,S21,10,0.619047619047619,0.42000000000000004,0.7382813582813583,0.6300000000000001,,,,,,,
Matching,456,S21,20,0.8523809523809524,0.44749999999999995,0.9168450987770628,0.735,,,,,,,
Matching,456,S22,5,0.5359999999999999,0.5075,0.6075469991653504,0.5015000000000001,,,,,,,
Matching,456,S22,10,0.5909090909090908,0.5275,0.6764954501579207,0.5650000000000001,,,,,,,
Matching,456,S22,20,0.719047619047619,0.615,0.810401111759346,0.5700000000000001,,,,,,,
Matching,456,S23,5,0.595,0.595,0.6126468029437855,0.634375,,,,,,,
Matching,456,S23,10,0.5874999999999999,0.5875,0.6064278543894936,0.6492500000000001,,,,,,,
Matching,456,S23,20,0.515,0.515,0.44882664310541687,0.5415,,,,,,,
Matching,456,S24,5,0.5774999999999999,0.5774999999999999,0.5895445000578212,0.6180000000000001,,,,,,,
Matching,456,S24,10,0.5824999999999999,0.5824999999999999,0.5709875069153967,0.6162499999999999,,,,,,,
Matching,456,S24,20,0.4925,0.4925,0.47674836208060156,0.5374999999999999,,,,,,,
Matching,456,S26,5,0.53,0.53,0.49002870813397126,0.5197499999999999,,,,,,,
Matching,456,S26,10,0.5275,0.5275,0.5355734669623622,0.5325,,,,,,,
Matching,456,S26,20,0.48999999999999994,0.48999999999999994,0.4690057570126272,0.522,,,,,,,
