method,seed,k_shots,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_score_mean,f1_score_std,auroc_mean,auroc_std
Full-MAML,456,5,0.5377240216448007,0.06904312923211887,0.5872030688777596,0.05366925401017426,0.5808211189002055,0.10775790983426421,0.6320311189425312,0.07402310820736936
Full-MAML,456,10,0.5769672713505576,0.08342138915886636,0.5940407885593224,0.06562517813031056,0.6283092482035546,0.10791745406938079,0.6222170536426315,0.08609382824725836
Full-MAML,456,20,0.602401265178744,0.07559723420098939,0.5931719471648653,0.04525786720934816,0.6657116989857246,0.09675584413113687,0.6326326115323146,0.07649045705112144
