method,seed,subject_id,k_shots,accuracy,balanced_accuracy,f1_score,auroc,n_samples,n_class_0,n_class_1,tp,fp,tn,fn
CovarianceAlignment,456,S02,5,0.5,0.5,0.16666666666666666,0.5800000000000001,80,40,40,4,4,36,36
CovarianceAlignment,456,S02,10,0.6,0.6,0.6,0.675,80,40,40,24,16,24,16
CovarianceAlignment,456,S02,20,0.625,0.625,0.6511627906976745,0.659375,80,40,40,28,18,22,12
CovarianceAlignment,456,S06,5,0.48148148148148145,0.6035714285714285,0.5,0.5767857142857142,54,14,40,14,2,12,26
CovarianceAlignment,456,S06,10,0.6666666666666666,0.6886363636363637,0.7536231884057971,0.725,51,11,40,26,3,8,14
CovarianceAlignment,456,S06,20,0.6739130434782609,0.6,0.7887323943661971,0.7208333333333333,46,6,40,28,3,3,12
CovarianceAlignment,456,S07,5,0.6557377049180327,0.5904761904761905,0.7529411764705882,0.6595238095238095,61,21,40,32,13,8,8
CovarianceAlignment,456,S07,10,0.603448275862069,0.575,0.6933333333333334,0.6569444444444444,58,18,40,26,9,9,14
CovarianceAlignment,456,S07,20,0.6226415094339622,0.6461538461538461,0.7058823529411765,0.7576923076923077,53,13,40,24,4,9,16
CovarianceAlignment,456,S11,5,0.575,0.575,0.6136363636363636,0.5475,80,40,40,27,21,19,13
CovarianceAlignment,456,S11,10,0.5875,0.5874999999999999,0.5925925925925926,0.5950000000000001,80,40,40,24,17,23,16
CovarianceAlignment,456,S11,20,0.5375,0.5375,0.5066666666666667,0.57625,80,40,40,19,16,24,21
CovarianceAlignment,456,S12,5,0.4657534246575342,0.4833333333333333,0.5301204819277109,0.4651515151515152,73,40,33,22,28,12,11
CovarianceAlignment,456,S12,10,0.6857142857142857,0.65,0.5217391304347826,0.6241666666666666,70,40,30,12,4,36,18
CovarianceAlignment,456,S12,20,0.5692307692307692,0.575,0.5172413793103449,0.607,65,40,25,15,18,22,10
CovarianceAlignment,456,S13,5,0.575,0.575,0.48484848484848486,0.5674999999999999,80,40,40,16,10,30,24
CovarianceAlignment,456,S13,10,0.5125,0.5125,0.4,0.50875,80,40,40,13,12,28,27
CovarianceAlignment,456,S13,20,0.4875,0.4875,0.4810126582278481,0.47375,80,40,40,19,20,20,21
CovarianceAlignment,456,S14,5,0.3,0.3,0.391304347826087,0.215625,80,40,40,18,34,6,22
CovarianceAlignment,456,S14,10,0.5625,0.5625,0.5205479452054794,0.535625,80,40,40,19,14,26,21
CovarianceAlignment,456,S14,20,0.525,0.5249999999999999,0.5476190476190477,0.473125,80,40,40,23,21,19,17
CovarianceAlignment,456,S16,5,0.475,0.475,0.4878048780487805,0.4568749999999999,80,40,40,20,22,18,20
CovarianceAlignment,456,S16,10,0.6,0.6000000000000001,0.6666666666666666,0.621875,80,40,40,32,24,16,8
CovarianceAlignment,456,S16,20,0.5625,0.5625,0.5882352941176471,0.5175,80,40,40,25,20,20,15
CovarianceAlignment,456,S17,5,0.65,0.6499999999999999,0.6744186046511628,0.695625,80,40,40,29,17,23,11
CovarianceAlignment,456,S17,10,0.6,0.6,0.6363636363636364,0.68625,80,40,40,28,20,20,12
CovarianceAlignment,456,S17,20,0.525,0.525,0.4864864864864865,0.545625,80,40,40,18,16,24,22
CovarianceAlignment,456,S18,5,0.5875,0.5875,0.611764705882353,0.5556249999999999,80,40,40,26,19,21,14
CovarianceAlignment,456,S18,10,0.5,0.5,0.5348837209302325,0.505,80,40,40,23,23,17,17
CovarianceAlignment,456,S18,20,0.4375,0.4375,0.4943820224719101,0.45875,80,40,40,22,27,13,18
CovarianceAlignment,456,S20,5,0.4810126582278481,0.4823717948717949,0.4225352112676056,0.4480769230769231,79,39,40,15,16,23,25
CovarianceAlignment,456,S20,10,0.5,0.49583333333333335,0.5476190476190477,0.48749999999999993,76,36,40,23,21,15,17
CovarianceAlignment,456,S20,20,0.4788732394366197,0.4721774193548387,0.5316455696202531,0.48145161290322586,71,31,40,21,18,13,19
CovarianceAlignment,456,S21,5,0.7804878048780488,0.8875,0.8732394366197183,0.95,41,1,40,31,0,1,9
CovarianceAlignment,456,S21,10,0.8780487804878049,0.9375,0.9333333333333333,0.925,41,1,40,35,0,1,5
CovarianceAlignment,456,S21,20,0.8780487804878049,0.9375,0.9333333333333333,1.0,41,1,40,35,0,1,5
CovarianceAlignment,456,S22,5,0.5454545454545454,0.3076923076923077,0.7058823529411765,0.2461538461538461,44,5,39,24,5,0,15
CovarianceAlignment,456,S22,10,0.7368421052631579,0.3888888888888889,0.8484848484848485,0.1111111111111111,38,2,36,28,2,0,8
CovarianceAlignment,456,S22,20,0.71875,0.8548387096774194,0.8301886792452831,0.967741935483871,32,1,31,22,0,1,9
CovarianceAlignment,456,S23,5,0.4,0.4,0.4,0.32500000000000007,80,40,40,16,24,16,24
CovarianceAlignment,456,S23,10,0.5375,0.5375,0.4788732394366197,0.578125,80,40,40,17,14,26,23
CovarianceAlignment,456,S23,20,0.3875,0.3875,0.46153846153846156,0.45,80,40,40,21,30,10,19
CovarianceAlignment,456,S24,5,0.5125,0.5125,0.3389830508474576,0.46125000000000005,80,40,40,10,9,31,30
CovarianceAlignment,456,S24,10,0.4875,0.48750000000000004,0.4675324675324675,0.47062500000000007,80,40,40,18,19,21,22
CovarianceAlignment,456,S24,20,0.475,0.475,0.4166666666666667,0.48187500000000005,80,40,40,15,17,23,25
CovarianceAlignment,456,S26,5,0.575,0.575,0.5,0.595,80,40,40,17,11,29,23
CovarianceAlignment,456,S26,10,0.475,0.475,0.475,0.435625,80,40,40,19,21,19,21
CovarianceAlignment,456,S26,20,0.55,0.55,0.5813953488372093,0.581875,80,40,40,25,21,19,15
